ID,Language_ID,Language_name,Parameter_ID,Parameter_name,WOLD_Meaning_ID,Value,Source,Comment,Word_ID,Borrowed,Borrowed_score,Analyzability,Simplicity_score,age,contact_situation,age_label,borrowed_base,calqued,colonial_word,comment_on_borrowed,comment_on_word_form,effect,etymological_note,gloss,grammatical_info,integration,lexical_stratum,loan_history,numeric_frequency,original_script,other_comments,reference,register,relative_frequency,salience,word_source
0,arch1244,Archi,965,the world,1-1,dunil,,,7311315783375890,1. clearly borrowed,1.0,unanalyzable,1.0,600 years (since Islamization),Arabic contact,600 years (since Islamization),,,,,,Insertion,,,,,,,,,,,General,,No information,
1,arch1244,Archi,626,the land,1-21,naq'ʷ,,,731131565348173,5. no evidence for borrowing,0.0,unanalyzable,1.0,1000 years (South-Dagestanian),None,1000 years (South-Dagestanian),,,,,,,,,,,,,,,,,,,,
2,arch1244,Archi,1228,the soil,1-212,naqʼʷ,,,7311315542037029,5. no evidence for borrowing,0.0,unanalyzable,1.0,1000 years (South-Dagestanian),None,1000 years (South-Dagestanian),,,,,,,,,,,,,,,,,,,,
3,arch1244,Archi,2,the dust,1-213,gun,,,7311315770678842,3. perhaps borrowed,0.5,unanalyzable,1.0,No information,None,No information,,,,,,,,,,,,,,,,,,,,
4,arch1244,Archi,640,the mud,1-214,oˤbo,,,7311315740126641,5. no evidence for borrowing,0.0,unanalyzable,1.0,No information,None,No information,,,,,,,,,,,,,,,"I could find no cognates, hence no estimation of age",,,,,
5,arch1244,Archi,671,the sand,1-215,sarsi,,,7311315585815674,5. no evidence for borrowing,0.0,unanalyzable,1.0,1000 years (South-Dagestanian),None,1000 years (South-Dagestanian),,,,,,,,,,,,,,,,,General,,,
6,arch1244,Archi,2118,the mountain or hill,1-22,mul,,,7311315990366404,5. no evidence for borrowing,0.0,unanalyzable,1.0,No information,None,No information,,,,,,,,,,,,,,,"I could find no cognates: in Lezgian ‘hill’ is daR, in Tsakhur - sywa / suwa, in Avar muʕrul, hence no estimation of age",,General,,,
7,arch1244,Archi,618,the cliff or precipice,1-222,metːe,,,7311315156027274,2. probably borrowed,0.75,unanalyzable,1.0,No information,None,No information,,,,,,,,,,,,,,,,,,,,
8,arch1244,Archi,652,the plain,1-23,q’akul,,,7311315164267213,1. clearly borrowed,1.0,analyzable derived,0.5,No information,Lak contact,No information,,,,,,Insertion,,q’a-kul [be.flat-VN],,,,,,,,,,,No information,
9,arch1244,Archi,921,the valley,1-24,q’akul,,,7311315164267213,1. clearly borrowed,1.0,analyzable derived,0.5,No information,Lak contact,No information,,,,,,Insertion,,q’a-kul [be.flat-VN],,,,,,,,,,,No information,
10,arch1244,Archi,1155,the cave,1-28,noχ,,,7311315359793332,5. no evidence for borrowing,0.0,unanalyzable,1.0,2000 years (Daghestanian),None,2000 years (Daghestanian),,,,,,,,,,,,,,,"very close cognates in Dargi (nuX), Lak (nuX), Hunzib (enuX), Bezhta (onoX), but not in Lezgian (qqap). Avar - noqo",,General,,,
11,arch1244,Archi,948,the water,1-31,ɬːan,,,731131560302177,5. no evidence for borrowing,0.0,unanalyzable,1.0,2000 years (Daghestanian),None,2000 years (Daghestanian),,,,,,,,,,,,,,,,,,,,
12,arch1244,Archi,1474,the sea,1-32,ɬat,,,7311315988257025,5. no evidence for borrowing,0.0,unanalyzable,1.0,2000 years (Daghestanian),None,2000 years (Daghestanian),,,,,,,,,,,,,,,"In most Dag. languages it’s something like raɬat (with variants in vowels, and sometimes the voiceness of the last consonant )",,General,,,
13,arch1244,Archi,258,calm,1-322,oɬːutːut,,,7311315852430640,5. no evidence for borrowing,0.0,analyzable derived,0.5,No information,None,No information,,,,,,,,oɬːu-tːu-t [be.quiet-PART-IVSG],,,,,,,,,,,,
14,arch1244,Archi,259,rough(2),1-323,χːiriχ e<b>tːit:ub,,,7311315696495833,5. no evidence for borrowing,0.0,analyzable phrasal,0.5,No information,None,No information,,,,,,,,χːiriχ e<b>tːi-t:u-b [shake <3SG>become-PART-IIISG],,,,,,,,,,,,
