ID,Language_ID,Language_name,Parameter_ID,Parameter_name,WOLD_Meaning_ID,Value,Source,Comment,Word_ID,Borrowed,Borrowed_score,Analyzability,Simplicity_score,age,contact_situation,age_label,borrowed_base,calqued,colonial_word,comment_on_borrowed,comment_on_word_form,effect,etymological_note,gloss,grammatical_info,integration,lexical_stratum,loan_history,numeric_frequency,original_script,other_comments,reference,register,relative_frequency,salience,word_source
10666,haus1257,Hausa,965,the world,1-1,dúuníyàa,,,73101839221561044,1. clearly borrowed,1.0,unanalyzable,1.0,Pre-modern Islamic,Arabic Islamic,Pre-modern Islamic,,,,,integrated as feminine noun because of final /aa/,Insertion,,,,1. Highly integrated,,,,,,,,,Present in pre-contact environment,
10667,haus1257,Hausa,626,the land,1-21,ƙásáa,,,73101839578931380,5. no evidence for borrowing,0.0,unanalyzable,1.0,Afro-Asiatic,None,Afro-Asiatic,,,,,,,,,,,,,,,,,,,,
10668,haus1257,Hausa,1228,the soil,1-212,ƙásáa,,,73101839578931380,5. no evidence for borrowing,0.0,unanalyzable,1.0,Afro-Asiatic,None,Afro-Asiatic,,,,,,,,,,,,,,,,,,,,
10669,haus1257,Hausa,2,the dust,1-213,ƙùuráa,,,73101839326746903,5. no evidence for borrowing,0.0,unanalyzable,1.0,Chadic,None,Chadic,,,,,,,,,,,,,,,,,,,,
10670,haus1257,Hausa,640,the mud,1-214,tàɓóo,,,73101839376009506,5. no evidence for borrowing,0.0,unanalyzable,1.0,Afro-Asiatic,None,Afro-Asiatic,,,,,,,,,,,,,,,,,,,,
10671,haus1257,Hausa,671,the sand,1-215,yàashíi,,,73101839760034357,5. no evidence for borrowing,0.0,unanalyzable,1.0,Hausa only,None,Hausa only,,,,,,,,,,,,,,,,,,,,
10672,haus1257,Hausa,671,the sand,1-215,ƙásáa,,,73101839578931380,5. no evidence for borrowing,0.0,unanalyzable,1.0,Afro-Asiatic,None,Afro-Asiatic,,,,,,,,,,,,,,,,,,,,
10673,haus1257,Hausa,2118,the mountain or hill,1-22,tsáunìi,,,7310183922231862,5. no evidence for borrowing,0.0,unanalyzable,1.0,Afro-Asiatic,None,Afro-Asiatic,,,,,,,,,,,,,,,,,,,,
10674,haus1257,Hausa,2118,the mountain or hill,1-22,dúutsèe,,,73101839531361252,5. no evidence for borrowing,0.0,unanalyzable,1.0,Afro-Asiatic,None,Afro-Asiatic,,,,,,,,,,,,,,,,,,,,
10675,haus1257,Hausa,2118,the mountain or hill,1-22,túdùu,,,73101839520738405,5. no evidence for borrowing,0.0,unanalyzable,1.0,Hausa only,None,Hausa only,,,,,,,,,,,,,,,,,,,,
10676,haus1257,Hausa,618,the cliff or precipice,1-222,háyìi,,,73101839297141366,5. no evidence for borrowing,0.0,unanalyzable,1.0,Hausa only,None,Hausa only,,,,,,,,,,,,,,,,,,,,
10677,haus1257,Hausa,652,the plain,1-23,fíilíi,,,73101839801668795,4. very little evidence for borrowing,0.25,unanalyzable,1.0,Hausa only,General cultural,Hausa only,,,,"fere ; fele            ( Mande - etre large,                                                                                largeur, cour, place publique) 
pölö                    ( Cip - doorway);
fala#                      (Arabic - open space, plain)pa#lah ; papalah   ( Mofur-Gudur - plaine, endroit plat) 
forao;  fordo;  frao   (Sahelia Data Base) 
farru                   (Sahelia Data Base)
  fili                      (Teda - paturage    Skinner1996 (p. 69))",,Insertion,,,,1. Highly integrated,,,,,,Sahelia Data Base; Skinner 1996 (p. 69),,,Present in pre-contact environment,
10678,haus1257,Hausa,921,the valley,1-24,kwárìi,,,73101839339963347,3. perhaps borrowed,0.5,unanalyzable,1.0,Pre-modern non-Islamic,General cultural,Pre-modern non-Islamic,,,,,,Coexistence,,,,1. Highly integrated,,,,,see also Songhai gooru,,,,Present in pre-contact environment,
10679,haus1257,Hausa,921,the valley,1-24,ràafíi,,,73101839665354033,5. no evidence for borrowing,0.0,unanalyzable,1.0,Chadic,None,Chadic,,,,,,,,,,,,,,,,,,,,
