ID,Language_ID,Language_name,Parameter_ID,Parameter_name,WOLD_Meaning_ID,Value,Source,Comment,Word_ID,Borrowed,Borrowed_score,Analyzability,Simplicity_score,age,contact_situation,age_label,borrowed_base,calqued,colonial_word,comment_on_borrowed,comment_on_word_form,effect,etymological_note,gloss,grammatical_info,integration,lexical_stratum,loan_history,numeric_frequency,original_script,other_comments,reference,register,relative_frequency,salience,word_source
21818,gali1262,Kali'na,965,the world,1-1,nono,,,7582314411144247,5. no evidence for borrowing,0.0,unanalyzable,1.0,Proto-Cariban,None,Proto-Cariban,,,,,*nono (Gildea & Payne 2006),,,,Noun,,,,,,,,General,1. Very common,,
21819,gali1262,Kali'na,626,the land,1-21,nono,,,7582314411144247,5. no evidence for borrowing,0.0,unanalyzable,1.0,Proto-Cariban,None,Proto-Cariban,,,,,*nono (Gildea & Payne 2006),,,,Noun,,,,,,,,General,1. Very common,,
21820,gali1262,Kali'na,1228,the soil,1-212,nono,,,7582314411144247,5. no evidence for borrowing,0.0,unanalyzable,1.0,Proto-Cariban,None,Proto-Cariban,,,,,*nono (Gildea & Payne 2006),,,,Noun,,,,,,,,General,1. Very common,,
21821,gali1262,Kali'na,2,the dust,1-213,ekɨine,,,758231476014388,5. no evidence for borrowing,0.0,unanalyzable,1.0,No information,None,No information,,,,,,,,,Noun,,,,,,,,General,1. Very common,,
21822,gali1262,Kali'na,640,the mud,1-214,akulu,,,7582314206743816,5. no evidence for borrowing,0.0,unanalyzable,1.0,No information,None,No information,,,,,,,,,Noun,,,,,,,,General,1. Very common,,
21823,gali1262,Kali'na,671,the sand,1-215,sakau,,,7582314541395824,5. no evidence for borrowing,0.0,unanalyzable,1.0,Proto-Cariban,None,Proto-Cariban,,,,,*saka(w) (Gildea & Payne 2006),,,,Noun,,,,,,,,General,1. Very common,,
21824,gali1262,Kali'na,2118,the mountain or hill,1-22,wɨpɨ,,,7582314337649028,5. no evidence for borrowing,0.0,unanalyzable,1.0,Proto-Cariban,None,Proto-Cariban,,,,,*(w)ɨpɨ (Gildea & Payne 2006),,,,Noun,,,,,,,,General,1. Very common,,
21825,gali1262,Kali'na,618,the cliff or precipice,1-222,ankena,,,7582314863893006,5. no evidence for borrowing,0.0,unanalyzable,1.0,No information,None,No information,,,,,,,,,Function word,,,,,,,,Formal,2. Fairly common,,
21826,gali1262,Kali'na,622,the island,1-25,pa’u,,,7582314189655437,5. no evidence for borrowing,0.0,unanalyzable,1.0,No information,None,No information,,,,,,,,,Noun,,,,,,,,General,1. Very common,,
21829,gali1262,Kali'na,166,the mainland,1-26,pa’u,,,7582314189655437,5. no evidence for borrowing,0.0,unanalyzable,1.0,No information,None,No information,,,,,,,,,Noun,,,,,,,,General,1. Very common,,
21830,gali1262,Kali'na,113,the shore,1-27,pe'a,,,7582314805639387,5. no evidence for borrowing,0.0,unanalyzable,1.0,No information,None,No information,,,,,,,,,Noun,,,,,,,,General,1. Very common,,
21831,gali1262,Kali'na,1155,the cave,1-28,-a’talɨ,,,758231462329079,5. no evidence for borrowing,0.0,unanalyzable,1.0,No information,None,No information,,,,,,,,,Noun,,,,,,,,Formal,3. Not common,,
21832,gali1262,Kali'na,948,the water,1-31,tuna,,,7582314688311186,5. no evidence for borrowing,0.0,unanalyzable,1.0,Proto-Cariban,None,Proto-Cariban,,,,,*tuna (Gildea & Payne 2006),,,,Noun,,,,,,,,General,1. Very common,,
21833,gali1262,Kali'na,1474,the sea,1-32,palana,,,7582314582086074,5. no evidence for borrowing,0.0,unanalyzable,1.0,No information,None,No information,,,,,,,,,Noun,,,,,,,,General,1. Very common,,
21834,gali1262,Kali'na,258,calm,1-322,itɨme,,,7582314377974149,5. no evidence for borrowing,0.0,unanalyzable,1.0,No information,None,No information,,,,,,,,,Adverb,,,,,,,,General,1. Very common,,
21835,gali1262,Kali'na,259,rough(2),1-323,palipe,,,7582314420502542,5. no evidence for borrowing,0.0,unanalyzable,1.0,No information,None,No information,,,,,,,,,Adverb,,,,,,,,General,1. Very common,,
21836,gali1262,Kali'na,1768,the foam,1-324,akepun,,,7582314424840794,5. no evidence for borrowing,0.0,unanalyzable,1.0,No information,None,No information,,,,,,,,,Noun,,,,,,,,General,1. Very common,,
21837,gali1262,Kali'na,645,the ocean,1-329,palana,,,7582314582086074,5. no evidence for borrowing,0.0,unanalyzable,1.0,No information,None,No information,,,,,,,,,Noun,,,,,,,,General,1. Very common,,
21838,gali1262,Kali'na,624,the lake,1-33,itupalɨ,,,7582314769167663,5. no evidence for borrowing,0.0,unanalyzable,1.0,No information,None,No information,,,,,ancient word,,,,Noun,,,,,,,,Formal,3. Not common,,
21839,gali1262,Kali'na,663,the bay,1-34,ame’talɨ,,,7582314971995446,5. no evidence for borrowing,0.0,unanalyzable,1.0,No information,None,No information,,,,,,,,,Noun,,,,,,,,Formal,3. Not common,,
21840,gali1262,Kali'na,623,the lagoon,1-341,elalɨ,,,7582314333995318,5. no evidence for borrowing,0.0,unanalyzable,1.0,No information,None,No information,,,,,ancient word,,,,,,,,,,,,Formal,3. Not common,,
21841,gali1262,Kali'na,660,the reef,1-342,-apotɨlɨ,,,7582314878377325,5. no evidence for borrowing,0.0,unanalyzable,1.0,No information,None,No information,,,,,-lɨ is a possessive suffixe,,,,Noun,,,,,,,,General,1. Very common,,
21842,gali1262,Kali'na,978,the wave,1-35,imukululu,,,7582314581096926,5. no evidence for borrowing,0.0,unanalyzable,1.0,No information,None,No information,,,,,old word,,,,Noun,,,,,,,,Formal,3. Not common,,
21843,gali1262,Kali'na,891,the tide,1-352,kunu,,,758231467857611,5. no evidence for borrowing,0.0,unanalyzable,1.0,No information,None,No information,,,,,,,,,Noun,,,,,,,,General,1. Very common,,
21844,gali1262,Kali'na,1026,the low tide,1-353,pama,,,7582314703296751,5. no evidence for borrowing,0.0,unanalyzable,1.0,No information,None,No information,,,,,,,,,Noun,,,,,,,,General,1. Very common,,
21845,gali1262,Kali'na,613,the high tide,1-354,kuma,,,7582314336796714,5. no evidence for borrowing,0.0,unanalyzable,1.0,No information,None,No information,,,,,,,,,Noun,,,,,,,,General,1. Very common,,
21846,gali1262,Kali'na,666,the river or stream,1-36,ilo’ne,,,7582314633518885,5. no evidence for borrowing,0.0,unanalyzable,1.0,No information,None,No information,,,,,,,,,Noun,,,,,,,,General,1. Very common,,
21847,gali1262,Kali'na,1982,the whirlpool,1-362,imamu,,,758231463022696,5. no evidence for borrowing,0.0,unanalyzable,1.0,No information,None,No information,,,,,,,,,Noun,,,,,,,,General,1. Very common,,
21848,gali1262,Kali'na,2144,the spring or well,1-37,topona,,,7582314104267159,5. no evidence for borrowing,0.0,unanalyzable,1.0,No information,None,No information,,,,,,,,,Noun,,,,,,,,General,1. Very common,,
21849,gali1262,Kali'na,1145,the swamp,1-38,pilipili,,,7582314256371801,5. no evidence for borrowing,0.0,unanalyzable,1.0,No information,None,No information,,,,,,,,,Noun,,,,,,,,General,1. Very common,,
21850,gali1262,Kali'na,943,the waterfall,1-39,tuna isolɨ,,,7582314411077842,3. perhaps borrowed,0.5,analyzable phrasal,0.5,No information,None,No information,,,,,,,,tuna iso-lï [river rapid-POSS],Noun,,,,,,,,General,1. Very common,,
21851,gali1262,Kali'na,420,the woods or forest,1-41,itulu,,,7582314319454576,5. no evidence for borrowing,0.0,unanalyzable,1.0,Proto-Cariban,None,Proto-Cariban,,,,,*jutu (Gildea & Payne 2006),,,,Noun,,,,,,,,General,1. Very common,,
21853,gali1262,Kali'na,1803,the wood,1-43,wewe,,,7582314517390375,5. no evidence for borrowing,0.0,unanalyzable,1.0,Proto-Cariban,None,Proto-Cariban,,,,,,,,,Noun ; *wewe (Gildea & Payne 2006),,,,,,,,General,1. Very common,,
21854,gali1262,Kali'na,2125,the stone or rock,1-44,topu,,,7582314248959945,5. no evidence for borrowing,0.0,unanalyzable,1.0,Proto-Cariban,None,Proto-Cariban,,,,,*tôpu (Gildea & Payne 2006),,,,,,,,,,,,General,1. Very common,,
21855,gali1262,Kali'na,6,the earthquake,1-45,tɨtɨtɨ,,,7582314142845674,5. no evidence for borrowing,0.0,unanalyzable,1.0,No information,None,No information,,,,,,,,,Noun,,,,,,,,Formal,2. Fairly common,,
21856,gali1262,Kali'na,1732,the sky,1-51,kapu,,,7582314428569620,5. no evidence for borrowing,0.0,unanalyzable,1.0,No information,None,No information,,,,,,,,,Noun,,,,,,,,General,1. Very common,,
21857,gali1262,Kali'na,1343,the sun,1-52,weyu,,,7582314975255629,5. no evidence for borrowing,0.0,unanalyzable,1.0,Proto-Cariban,None,Proto-Cariban,,,,,*weju (Gildea & Payne 2006),,,,Noun,,,,,,,,General,1. Very common,,
21858,gali1262,Kali'na,1430,the star,1-54,siliko,,,758231459153474,5. no evidence for borrowing,0.0,unanalyzable,1.0,Proto-Cariban,None,Proto-Cariban,,,,,*tirikô (Gildea & Payne),,,,Noun,,,,,,,,General,1. Very common,,
21859,gali1262,Kali'na,1654,the lightning,1-55,kapekape,,,7582314304567462,5. no evidence for borrowing,0.0,analyzable compound,0.5,No information,None,No information,,,,,,,,kape~kape [lightning-INTENSIVE],Noun,,,,,,,,General,1. Very common,,
21860,gali1262,Kali'na,1150,the thunder,1-56,konomelu,,,7582314481339341,5. no evidence for borrowing,0.0,unanalyzable,1.0,No information,None,No information,,,,,,,,,Noun,,,,,,,,General,1. Very common,,
21861,gali1262,Kali'na,858,the storm,1-58,konomelu,,,7582314481339341,5. no evidence for borrowing,0.0,unanalyzable,1.0,No information,None,No information,,,,,,,,,Noun,,,,,,,,General,1. Very common,,
21862,gali1262,Kali'na,1733,the rainbow,1-59,palamu,,,7582314857699197,5. no evidence for borrowing,0.0,unanalyzable,1.0,No information,None,No information,,,,,,,,,Noun,,,,,,,,General,1. Very common,,
21863,gali1262,Kali'na,630,the light,1-61,awei,,,7582314938189129,5. no evidence for borrowing,0.0,unanalyzable,1.0,No information,None,No information,,,,,,,,,Noun,,,,,,,,General,1. Very common,,
21864,gali1262,Kali'na,11,the darkness,1-62,ewalumɨ,,,7582314476021186,5. no evidence for borrowing,0.0,unanalyzable,1.0,No information,None,No information,,,,,,,,,Noun,,,,,,,,General,1. Very common,,
21865,gali1262,Kali'na,1388,the shade or shadow,1-63,-akalɨ,,,7582314101696987,5. no evidence for borrowing,0.0,unanalyzable,1.0,Proto-Cariban,None,Proto-Cariban,,,,,"-lɨ is a possessive suffix
*ôkatu (Gildea & Payne 2006)",,,,Noun,,,,,,,,General,1. Very common,,
21866,gali1262,Kali'na,1977,the dew,1-64,sitakun,,,7582314871651565,5. no evidence for borrowing,0.0,unanalyzable,1.0,No information,None,No information,,,,,,,,,Noun,,,,,,,,General,1. Very common,,
21867,gali1262,Kali'na,960,the wind,1-72,pepeito,,,7582314649535115,5. no evidence for borrowing,0.0,unanalyzable,1.0,No information,None,No information,,,,,,,,,Noun,,,,,,,,General,1. Very common,,
21868,gali1262,Kali'na,1489,the cloud,1-73,kapulutu,,,7582314179937240,5. no evidence for borrowing,0.0,unanalyzable,1.0,Proto-Cariban,None,Proto-Cariban,,,,,*kapurutu (Gildea & Payne),,,,Noun,,,,,,,,General,1. Very common,,
21869,gali1262,Kali'na,249,the fog,1-74,kamelita,,,758231482332620,5. no evidence for borrowing,0.0,unanalyzable,1.0,No information,None,No information,,,,,,,,,Noun,,,,,,,,General,1. Very common,,
21870,gali1262,Kali'na,658,the rain,1-75,konopo,,,7582314844290647,5. no evidence for borrowing,0.0,unanalyzable,1.0,Proto-Cariban,None,Proto-Cariban,,,,,*konopo (Gildea & Payne),,,,Noun,,,,,,,,General,1. Very common,,
21871,gali1262,Kali'na,221,the fire,1-81,wa'to,,,7582314693582545,5. no evidence for borrowing,0.0,unanalyzable,1.0,Proto-Cariban,None,Proto-Cariban,,,,,*wepeto (Gildea & Payne),,,,Noun,,,,,,,,General,1. Very common,,
21872,gali1262,Kali'na,889,the flame,1-82,kamu,,,7582314286267640,5. no evidence for borrowing,0.0,unanalyzable,1.0,No information,None,No information,,,,,,,,,Noun,,,,,,,,General,1. Very common,,
21873,gali1262,Kali'na,778,the smoke,1-83,ekɨine,,,758231476014388,5. no evidence for borrowing,0.0,unanalyzable,1.0,No information,None,No information,,,,,,,,,Noun,,,,,,,,General,1. Very common,,
21875,gali1262,Kali'na,646,the ash,1-84,welunopo,,,7582314132087376,5. no evidence for borrowing,0.0,semi-analyzable,0.75,No information,None,No information,,,,,,,,?-po [?-PST),Noun,,,,,,,,General,1. Very common,,
21876,gali1262,Kali'na,67,the embers,1-841,wa'topo,,,7582314421740828,5. no evidence for borrowing,0.0,analyzable derived,0.5,No information,None,No information,,,,,,,,wa'to-po [fire-PST],Noun,,,,,,,,General,1. Very common,,
21877,gali1262,Kali'na,141,to burn(1),1-851,kolo'ka,,,7582314848284884,5. no evidence for borrowing,0.0,semi-analyzable,0.75,Proto-Cariban,None,Proto-Cariban,,,,,*uk(w)a (Gilea & Payne 2006),,,kolo’-ka [kolo[tɨ]-CAUS],Transitive verb,,,,,,,,General,1. Very common,,
21878,gali1262,Kali'na,1428,to burn(2),1-852,kolo'tɨ,,,7582314293655742,5. no evidence for borrowing,0.0,unanalyzable,1.0,No information,None,No information,,,,,,,,,Intransitive verb,,,,,,,,General,1. Very common,,
21879,gali1262,Kali'na,737,to light,1-86,pomaka,,,7582314322398270,5. no evidence for borrowing,0.0,unanalyzable,1.0,No information,None,No information,,,,,,,,,Transitive verb,,,,,,,,General,1. Very common,,
21880,gali1262,Kali'na,127,to extinguish,1-861,ewuka,,,7582314507258482,5. no evidence for borrowing,0.0,unanalyzable,1.0,No information,None,No information,,,,,,,,,Transitive verb,,,,,,,,General,1. Very common,,
21881,gali1262,Kali'na,1133,the match,1-87,suwapulu,,,7582314427789956,1. clearly borrowed,1.0,unanalyzable,1.0,19th century,Rise of the creoles,19th century,,,,,,Insertion,,,Noun,1. Highly integrated,,,,,,de Goeje 1909,General,1. Very common,Present only since contact,
21882,gali1262,Kali'na,10,the firewood,1-88,kunapolan,,,7582314239624218,5. no evidence for borrowing,0.0,unanalyzable,1.0,No information,None,No information,,,,,,,,,Noun,,,,,,,,General,1. Very common,,
21883,gali1262,Kali'na,10,the firewood,1-88,mulei,,,8252030988014761,5. no evidence for borrowing,0.0,unanalyzable,1.0,No information,None,No information,,,,,,,,,Noun,,,,,,,,General,1. Very common,,
21884,gali1262,Kali'na,1188,the charcoal,1-89,wa'topo,,,7582314421740828,5. no evidence for borrowing,0.0,analyzable derived,0.5,No information,None,No information,,,,,,,,wa'to-po [fire-PST],Noun,,,,,,,,General,1. Very common,,
21885,gali1262,Kali'na,1554,the man,2-21,wokɨlɨ,,,7582314677025086,5. no evidence for borrowing,0.0,unanalyzable,1.0,Proto-Cariban,None,Proto-Cariban,,,,,*wôkɨlɨ (Gildea & Payne 2006),,,,Noun,,,,,,,,General,1. Very common,,
21886,gali1262,Kali'na,962,the woman,2-22,wolɨi,,,7582314140759666,5. no evidence for borrowing,0.0,unanalyzable,1.0,Proto-Cariban,None,Proto-Cariban,,,,,*wôrɨti (Gildea & Payne 2006),,,,Noun,,,,,,,,General,1. Very common,,
21887,gali1262,Kali'na,2263,male(1),2-23,wokɨlɨ,,,7582314677025086,5. no evidence for borrowing,0.0,unanalyzable,1.0,Proto-Cariban,None,Proto-Cariban,,,,,*wôkɨlɨ (Gildea & Payne 2006),,,,Noun,,,,,,,,General,1. Very common,,
21888,gali1262,Kali'na,2260,female(1),2-24,wolɨi,,,7582314140759666,5. no evidence for borrowing,0.0,unanalyzable,1.0,Proto-Cariban,None,Proto-Cariban,,,,,*wôrɨti (Gildea & Payne 2006),,,,Noun,,,,,,,,General,1. Very common,,
21889,gali1262,Kali'na,1366,the boy,2-25,mɨlekoko,,,7582314914469670,5. no evidence for borrowing,0.0,unanalyzable,1.0,No information,None,No information,,,,,,,,,Noun,,,,,,,,General,1. Very common,,
21890,gali1262,Kali'na,76,the young man,2-251,pɨito,,,7582314968646213,5. no evidence for borrowing,0.0,unanalyzable,1.0,No information,None,No information,,,,,,,,,Noun,,,,,,,,General,1. Very common,,
21891,gali1262,Kali'na,1646,the girl,2-26,amɨiyako,,,7582314648692674,5. no evidence for borrowing,0.0,unanalyzable,1.0,No information,None,No information,,,,,,,,,Noun,,,,,,,,General,1. Very common,,
21892,gali1262,Kali'na,77,the young woman,2-261,wolɨi,,,7582314140759666,5. no evidence for borrowing,0.0,unanalyzable,1.0,Proto-Cariban,None,Proto-Cariban,,,,,*wôrɨti (Gildea & Payne 2006),,,,Noun,,,,,,,,General,1. Very common,,
21893,gali1262,Kali'na,1304,the child(1),2-27,pitani,,,7582314959787016,5. no evidence for borrowing,0.0,unanalyzable,1.0,No information,None,No information,,,,,,,,,Noun,,,,,,,,General,1. Very common,,
21894,gali1262,Kali'na,1289,the baby,2-28,pitanimenpo,,,7582314692822927,5. no evidence for borrowing,0.0,analyzable derived,0.5,No information,None,No information,,,,,,,,pitani-menpo [child-DIMIN],Noun,,,,,,,,General,1. Very common,,
21895,gali1262,Kali'na,1200,the husband,2-31,-ïino,,,7582314290244607,5. no evidence for borrowing,0.0,unanalyzable,1.0,Proto-Cariban,None,Proto-Cariban,,,,,*nïjo (Gildea & Payne),,,,Noun,,,,,,,,General,1. Very common,,
21896,gali1262,Kali'na,1199,the wife,2-32,-pɨtɨ,,,7582314560879654,5. no evidence for borrowing,0.0,unanalyzable,1.0,Proto-Cariban,None,Proto-Cariban,,,,,*pïtï (Gildea & Payne 2006),,,,Noun,,,,,,,,General,1. Very common,,
21897,gali1262,Kali'na,203,to marry,2-33,aina apɨiyɨ,,,7582314786712525,5. no evidence for borrowing,0.0,analyzable derived,0.5,No information,None,No information,,3. Probably calqued,,,,,,aina apɨiyɨ [hands taking],VP,,,,,,,,General,1. Very common,,
21898,gali1262,Kali'na,203,to marry,2-33,pɨta,,,7582314145963867,5. no evidence for borrowing,0.0,analyzable derived,0.5,No information,None,No information,,,,,,,,pɨ[tɨ]-ta [spouse-VBLZ],Intransitive verb,,,,,,,,General,1. Very common,,
21899,gali1262,Kali'na,1134,the divorce,2-341,nonta,,,7582314493442142,5. no evidence for borrowing,0.0,unanalyzable,1.0,No information,None,No information,,,,,,,,,Transitive verb,,,,,,,,General,1. Very common,,
21900,gali1262,Kali'na,1217,the father,2-35,-yumɨ,,,758231444768702,5. no evidence for borrowing,0.0,unanalyzable,1.0,No information,None,No information,,,,,,,,,Noun,,,,,,,,General,1. Very common,,
21901,gali1262,Kali'na,1216,the mother,2-36,-sano,,,7582314559676855,5. no evidence for borrowing,0.0,unanalyzable,1.0,No information,None,No information,,,,,,,,,Noun,,,,,,,,,,,
21902,gali1262,Kali'na,424,the married man,2-38,tɨpɨken,,,7582314750695359,5. no evidence for borrowing,0.0,analyzable derived,0.5,No information,None,No information,,,,,,,,tɨ-pɨ[tɨ]-ke-n [ADV-spouse-ADV-NMLZ],Noun,,,,,,,,General,1. Very common,,
