ID,Language_ID,Language_name,Parameter_ID,Parameter_name,WOLD_Meaning_ID,Value,Source,Comment,Word_ID,Borrowed,Borrowed_score,Analyzability,Simplicity_score,age,contact_situation,age_label,borrowed_base,calqued,colonial_word,comment_on_borrowed,comment_on_word_form,effect,etymological_note,gloss,grammatical_info,integration,lexical_stratum,loan_history,numeric_frequency,original_script,other_comments,reference,register,relative_frequency,salience,word_source
6959,stan1293,English,965,the world,1-1,world,,,72212319366322667,5. no evidence for borrowing,0.0,unanalyzable,1.0,Proto-Germanic,None,Proto-Germanic,,,,,,,,,,,,,,,,,,,,
6960,stan1293,English,626,the land,1-21,land,,,7221231950882841,5. no evidence for borrowing,0.0,unanalyzable,1.0,Proto-Germanic,None,Proto-Germanic,,,,,,,,,,,,,,,,,,,,
6961,stan1293,English,1228,the soil,1-212,soil,,,72212319996483626,1. clearly borrowed,1.0,unanalyzable,1.0,1300,French contact,1300,,,,,,Coexistence,,,,,,,,,,,,,Present in pre-contact environment,
6962,stan1293,English,2,the dust,1-213,dust,,,72212319560735876,5. no evidence for borrowing,0.0,unanalyzable,1.0,Proto-Germanic,None,Proto-Germanic,,,,,,,,,,,,,,,,,,,,
6963,stan1293,English,640,the mud,1-214,mud,,,72212319296371268,3. perhaps borrowed,0.5,unanalyzable,1.0,1400,Dutch or Middle Low German contact,1400,,,,,,Replacement,,,,,,,,,,,,,Present in pre-contact environment,
6964,stan1293,English,671,the sand,1-215,sand,,,7221231926356015,5. no evidence for borrowing,0.0,unanalyzable,1.0,Proto-Indo-European,None,Proto-Indo-European,,,,,,,,,,,,,,,,,,,,
6965,stan1293,English,2118,the mountain or hill,1-22,mountain,,,72212319830637400,1. clearly borrowed,1.0,unanalyzable,1.0,c. 1275,French contact,c. 1275,,,,,,Replacement,,,,,,,,,,,,,Present in pre-contact environment,
6966,stan1293,English,2118,the mountain or hill,1-22,hill,,,72212319252829224,5. no evidence for borrowing,0.0,unanalyzable,1.0,Proto-Indo-European,None,Proto-Indo-European,,,,,,,,,,,,,,,,,,,,
6967,stan1293,English,618,the cliff or precipice,1-222,cliff,,,72212319547579431,4. very little evidence for borrowing,0.25,unanalyzable,1.0,Proto-Germanic,None,Proto-Germanic,,,,,,,,,,,,,,,,,,,,
6968,stan1293,English,618,the cliff or precipice,1-222,precipice,,,72212319588761357,1. clearly borrowed,1.0,unanalyzable,1.0,1598,Latin contact,1598,,,,,,Coexistence,,,,,,,,,,,,,Present in pre-contact environment,
6969,stan1293,English,652,the plain,1-23,plain,,,7221231958638727,1. clearly borrowed,1.0,unanalyzable,1.0,1325,French contact,1325,,,,,,Replacement,,,,,,,,,,,,,Present in pre-contact environment,
6970,stan1293,English,921,the valley,1-24,valley,,,72212319628862359,1. clearly borrowed,1.0,unanalyzable,1.0,1297,French contact,1297,,,,,,No information,,,,,,,,,,,,,Present in pre-contact environment,
6971,stan1293,English,622,the island,1-25,island,,,72212319819988255,5. no evidence for borrowing,0.0,analyzable compound,0.5,Proto-Germanic,None,Proto-Germanic,,,,,,,,Old English ēġ-land ‘island-land’,,,,,,,,,,,,
6972,stan1293,English,166,the mainland,1-26,mainland,,,72212319640001547,5. no evidence for borrowing,0.0,analyzable compound,0.5,Proto-Germanic,None,Proto-Germanic,,,,,,,,OE mæģen-land ‘mighty land’,,,,,,,,,,,,
6973,stan1293,English,113,the shore,1-27,shore,,,72212319448599484,2. probably borrowed,0.75,unanalyzable,1.0,1300,Dutch or Middle Low German contact,1300,,,,,,Replacement,,,,,,,,,,,,,Present in pre-contact environment,
6974,stan1293,English,1155,the cave,1-28,cave,,,7221231928258719,1. clearly borrowed,1.0,unanalyzable,1.0,c. 1220,French contact,c. 1220,,,,,,Replacement,,,,,,,,,,,,,Present in pre-contact environment,
6975,stan1293,English,948,the water,1-31,water,,,72212319381262396,5. no evidence for borrowing,0.0,unanalyzable,1.0,Proto-Indo-European,None,Proto-Indo-European,,,,,,,,,,,,,,,,,,,,
6976,stan1293,English,1474,the sea,1-32,sea,,,7221231970023147,5. no evidence for borrowing,0.0,unanalyzable,1.0,Proto-Germanic,None,Proto-Germanic,,,,,,,,,,,,,,,,,,,,
6977,stan1293,English,258,calm,1-322,calm,,,7221231925420135,1. clearly borrowed,1.0,unanalyzable,1.0,c. 1400,French contact,c. 1400,,,,,,Replacement,,,,,,,,,Greek to Latin to French to English.,,,,Present in pre-contact environment,
6978,stan1293,English,259,rough(2),1-323,rough,,,72212319661561157,5. no evidence for borrowing,0.0,unanalyzable,1.0,Proto-Indo-European,None,Proto-Indo-European,,,,,,,,,,,,,,,,,,,,
6979,stan1293,English,1768,the foam,1-324,foam,,,72212319914231609,5. no evidence for borrowing,0.0,unanalyzable,1.0,Proto-Indo-European,None,Proto-Indo-European,,,,,,,,,,,,,,,,,,,,
6980,stan1293,English,645,the ocean,1-329,ocean,,,72212319820271674,1. clearly borrowed,1.0,unanalyzable,1.0,c. 1300,French contact,c. 1300,,,,,,Insertion,,,,,,,,,Greek to Latin to French to English.,,,,Present in pre-contact environment,
6981,stan1293,English,624,the lake,1-33,lake,,,72212319836302606,1. clearly borrowed,1.0,unanalyzable,1.0,c. 1205,French contact,c. 1205,,,,,,Coexistence,,,,,,,,,,,,,Present in pre-contact environment,
