ID,Language_ID,Language_name,Parameter_ID,Parameter_name,WOLD_Meaning_ID,Value,Source,Comment,Word_ID,Borrowed,Borrowed_score,Analyzability,Simplicity_score,age,contact_situation,age_label,borrowed_base,calqued,colonial_word,comment_on_borrowed,comment_on_word_form,effect,etymological_note,gloss,grammatical_info,integration,lexical_stratum,loan_history,numeric_frequency,original_script,other_comments,reference,register,relative_frequency,salience,word_source
18425,iraq1241,Iraqw,965,the world,1-1,yaamu,,,72141423577883891,5. no evidence for borrowing,0.0,unanalyzable,1.0,Proto West Rift,None,Proto West Rift,,,,,,,,,,,,,,,,,,1. Very common,,
18426,iraq1241,Iraqw,626,the land,1-21,hhapee,,,7214142329897819,5. no evidence for borrowing,0.0,unanalyzable,1.0,Proto West Rift,None,Proto West Rift,,,,,,,,,,,,,,,,,,,,
18427,iraq1241,Iraqw,1228,the soil,1-212,hhapee,,,7214142329897819,5. no evidence for borrowing,0.0,unanalyzable,1.0,Proto West Rift,None,Proto West Rift,,,,,,,,,,,,,,,,,,,,
18428,iraq1241,Iraqw,2,the dust,1-213,teeri,,,72141423462525935,5. no evidence for borrowing,0.0,unanalyzable,1.0,No information,None,No information,,,,,,,,,,,,,,,,,,,,
18429,iraq1241,Iraqw,640,the mud,1-214,baa/i,,,72141423387777839,5. no evidence for borrowing,0.0,unanalyzable,1.0,Proto West Rift,None,Proto West Rift,,,,,,,,,,,,,,,,,,,,
18430,iraq1241,Iraqw,671,the sand,1-215,hhasaangw,,,72141423833616217,5. no evidence for borrowing,0.0,unanalyzable,1.0,Proto West Rift,None,Proto West Rift,,,,,,,,,,,,,,,,,,,,
18431,iraq1241,Iraqw,2118,the mountain or hill,1-22,tlooma,,,72141423250687267,5. no evidence for borrowing,0.0,unanalyzable,1.0,Proto West Rift,None,Proto West Rift,,,,,,,,,,,,,,,,,,,,
18432,iraq1241,Iraqw,618,the cliff or precipice,1-222,bela,,,72141423602378630,5. no evidence for borrowing,0.0,unanalyzable,1.0,No information,None,No information,,,,,,,,,,,,,,,,,,,,
18433,iraq1241,Iraqw,652,the plain,1-23,xatsa,,,72141424371979110,5. no evidence for borrowing,0.0,unanalyzable,1.0,Proto West Rift,None,Proto West Rift,,,,,,,,,,,,,,,,,,,,
18434,iraq1241,Iraqw,921,the valley,1-24,duxa,,,72141423609600718,5. no evidence for borrowing,0.0,unanalyzable,1.0,Proto West Rift,None,Proto West Rift,,,,,,,,,,,,,,,,,,,,
