ID,Language_ID,Language_name,Parameter_ID,Parameter_name,WOLD_Meaning_ID,Value,Source,Comment,Word_ID,Borrowed,Borrowed_score,Analyzability,Simplicity_score,age,contact_situation,age_label,borrowed_base,calqued,colonial_word,comment_on_borrowed,comment_on_word_form,effect,etymological_note,gloss,grammatical_info,integration,lexical_stratum,loan_history,numeric_frequency,original_script,other_comments,reference,register,relative_frequency,salience,word_source
54760,thai1261,Thai,965,the world,1-1,lôok,,,7681752449881593,1. clearly borrowed,1.0,unanalyzable,1.0,No information,Indian literature,No information,,,,,,Coexistence,,,,1. Highly integrated,,,,โลก,,"Monier- Williams,",General,,No information,
54761,thai1261,Thai,965,the world,1-1,lâa (1),,,7681752656636718,3. perhaps borrowed,0.5,unanalyzable,1.0,No information,None,No information,,,,"The word is not listed in Li, 1977.",,,,,,,,,,หล้า,,,poetic,,,
54762,thai1261,Thai,965,the world,1-1,phʉ́ʉn,,,7681752680443950,5. no evidence for borrowing,0.0,unanalyzable,1.0,Proto South-West Tai,None,Proto South-West Tai,,,,,,,,,,,,,,พื้น,,,,,,
54763,thai1261,Thai,965,the world,1-1,phíphóp,,,7681752891711584,1. clearly borrowed,1.0,unanalyzable,1.0,No information,Indian literature,No information,,,,,,Coexistence,,,,1. Highly integrated,,,,พิภพ,,,,,Present in pre-contact environment,
54764,thai1261,Thai,965,the world,1-1,phóp (1),,,7681752433272612,1. clearly borrowed,1.0,unanalyzable,1.0,No information,Indian literature,No information,,,,,,Coexistence,,,,1. Highly integrated,,,,ภพ,,,General,,Present in pre-contact environment,
54765,thai1261,Thai,626,the land,1-21,bòk,,,7681752660643246,5. no evidence for borrowing,0.0,unanalyzable,1.0,Proto Tai,None,Proto Tai,,,,,,,,,,,,,,บก,,,,,,
54766,thai1261,Thai,1228,the soil,1-212,din,,,7681752390507735,5. no evidence for borrowing,0.0,unanalyzable,1.0,Proto South-West Tai,None,Proto South-West Tai,,,,,,,,,,,,,,ดิน,,,,,,
54767,thai1261,Thai,2,the dust,1-213,fùn,,,7681752720643790,2. probably borrowed,0.75,unanalyzable,1.0,Proto South-West Tai,Contact with Chinese before moving to South East Asia,Proto South-West Tai,,,,,,No information,,,,1. Highly integrated,,,,ฝุ่น,,"Prapin Manomaivibool. 1975. A Study of Sino-Thai lexical correspondences. Ph.D. dissertation, University of Washington.",,,No information,
54768,thai1261,Thai,2,the dust,1-213,la?ɔɔŋ,,,843028952819991,1. clearly borrowed,1.0,unanalyzable,1.0,Modern Thai,Khmer domination,Modern Thai,,,,,,No information,,,,1. Highly integrated,,,,ละออง,,"Uraisi Varasarin, 1984. Les elememts khmers dans la formation de la lahgue siamoise",,,Present in pre-contact environment,
56387,thai1261,Thai,2,the dust,1-213,phǒŋ,,,7627110754053328,2. probably borrowed,0.75,unanalyzable,1.0,Proto South-West Tai,Contact with Chinese before moving to South East Asia,Proto South-West Tai,,,,,,No information,,,,1. Highly integrated,,,,ผง,,,,,No information,
54769,thai1261,Thai,640,the mud,1-214,khloon,,,7681752853074413,3. perhaps borrowed,0.5,unanalyzable,1.0,No information,None,No information,,,,,,,,,,,,,,โคลน,,,,,,
56389,thai1261,Thai,640,the mud,1-214,tom,,,7627114102625232,5. no evidence for borrowing,0.0,unanalyzable,1.0,Proto Tai,None,Proto Tai,,,,,,,,,,,,,,ตม,,,,,,
56390,thai1261,Thai,640,the mud,1-214,lòm,,,7627115697408060,5. no evidence for borrowing,0.0,unanalyzable,1.0,Proto Tai,None,Proto Tai,,,,,,,,,,,,,,หล่ม,,,,,,
54770,thai1261,Thai,671,the sand,1-215,saay (1),,,7681752724736729,5. no evidence for borrowing,0.0,unanalyzable,1.0,Proto Tai,None,Proto Tai,,,,,,,,,,,,,,ทราย,,,General,,,
54771,thai1261,Thai,2118,the mountain or hill,1-22,khǎo,,,7681752993892210,2. probably borrowed,0.75,unanalyzable,1.0,Proto South-West Tai,Contact with Chinese before moving to South East Asia,Proto South-West Tai,,,,,,Coexistence,,,,1. Highly integrated,,,,เขา,,Manomaivibool. 1975,,,Present in pre-contact environment,
