ID,Language_ID,Language_name,Parameter_ID,Parameter_name,WOLD_Meaning_ID,Value,Source,Comment,Word_ID,Borrowed,Borrowed_score,Analyzability,Simplicity_score,age,contact_situation,age_label,borrowed_base,calqued,colonial_word,comment_on_borrowed,comment_on_word_form,effect,etymological_note,gloss,grammatical_info,integration,lexical_stratum,loan_history,numeric_frequency,original_script,other_comments,reference,register,relative_frequency,salience,word_source
15057,imba1240,Imbabura Quechua,965,the world,1-1,pacha mama,,,71291454245634986,5. no evidence for borrowing,0.0,analyzable compound,0.5,Pre-Inca,None,Pre-Inca,,0. No evidence for calquing,,,,,,pacha mama [space/time mother],,,,,,,,,,,,
15058,imba1240,Imbabura Quechua,626,the land,1-21,allpa,,,71291454492231535,5. no evidence for borrowing,0.0,unanalyzable,1.0,Pre-Inca,None,Pre-Inca,,0. No evidence for calquing,,,,,,,,,,,,,,,,,,
15059,imba1240,Imbabura Quechua,1228,the soil,1-212,allpa,,,71291454492231535,5. no evidence for borrowing,0.0,unanalyzable,1.0,Pre-Inca,None,Pre-Inca,,0. No evidence for calquing,,,,,,,,,,,,,,,,,,
15060,imba1240,Imbabura Quechua,2,the dust,1-213,allpa jaku,,,71291454323311499,5. no evidence for borrowing,0.0,analyzable compound,0.5,Pre-Inca,None,Pre-Inca,,0. No evidence for calquing,,,,,,allpa jaku [land flour],,,,,,,,,,,,
15061,imba1240,Imbabura Quechua,640,the mud,1-214,turu (1),,,71291454877164919,5. no evidence for borrowing,0.0,unanalyzable,1.0,Pre-Inca,None,Pre-Inca,,0. No evidence for calquing,,,,,,,,,,,,,,,,,,
15062,imba1240,Imbabura Quechua,671,the sand,1-215,tiyu,,,71291454615386452,5. no evidence for borrowing,0.0,unanalyzable,1.0,Pre-Inca,None,Pre-Inca,,0. No evidence for calquing,,,,,,,,,,,,,,,,,,
15063,imba1240,Imbabura Quechua,2118,the mountain or hill,1-22,urku,,,71291454567783771,5. no evidence for borrowing,0.0,unanalyzable,1.0,Pre-Inca,None,Pre-Inca,,0. No evidence for calquing,,,,,,,,,,,,,,,,,,
15064,imba1240,Imbabura Quechua,618,the cliff or precipice,1-222,jaka,,,71291454172268854,5. no evidence for borrowing,0.0,unanalyzable,1.0,Pre-Inca,None,Pre-Inca,,0. No evidence for calquing,,,,,,,,,,,,,,,,,,
15065,imba1240,Imbabura Quechua,652,the plain,1-23,pamba,,,71291454334426283,5. no evidence for borrowing,0.0,unanalyzable,1.0,Pre-Inca,None,Pre-Inca,,0. No evidence for calquing,,,,,,,,,,,,,,,,,,
15066,imba1240,Imbabura Quechua,921,the valley,1-24,yunga,,,71291454558658147,5. no evidence for borrowing,0.0,unanalyzable,1.0,Pre-Inca,None,Pre-Inca,,0. No evidence for calquing,,,,,,,,,,,,,,,,,,
15067,imba1240,Imbabura Quechua,113,the shore,1-27,manya (2),,,71291454846452679,5. no evidence for borrowing,0.0,unanalyzable,1.0,Pre-Inca,None,Pre-Inca,,0. No evidence for calquing,,,,,,,,,,,,,,,,,,
