ID,Language_ID,Language_name,Parameter_ID,Parameter_name,WOLD_Meaning_ID,Value,Source,Comment,Word_ID,Borrowed,Borrowed_score,Analyzability,Simplicity_score,age,contact_situation,age_label,borrowed_base,calqued,colonial_word,comment_on_borrowed,comment_on_word_form,effect,etymological_note,gloss,grammatical_info,integration,lexical_stratum,loan_history,numeric_frequency,original_script,other_comments,reference,register,relative_frequency,salience,word_source
53431,taki1248,Takia,965,the world,1-1,tan tlyane-k,,,71312238241247833,5. no evidence for borrowing,0.0,analyzable phrasal,0.5,No information,None,No information,,,,"POc *tanoq ‘earth, soil’, PBel *teliani ‘go round’",,,,ground be.round-NMLZ,,,,,,,,,,,,
53432,taki1248,Takia,626,the land,1-21,tan,,,71312238546002552,5. no evidence for borrowing,0.0,unanalyzable,1.0,Pre-Oceanic,None,Pre-Oceanic,,,,"POc *tanoq '‘earth, soil’'.  Ross et al. 2003:Ch8.",,,,,,,,,,,,,,,,
53433,taki1248,Takia,2,the dust,1-213,gfgaf,,,71312238365764983,5. no evidence for borrowing,0.0,unanalyzable,1.0,Early Oceanic,None,Early Oceanic,,,,"POc *kapu 'ashes, dust, cinders'.  Ross et al. 2003:41, 232",,,,,,,,,,,,,,,,
53434,taki1248,Takia,640,the mud,1-214,geo-geo,,,71312238540140737,4. very little evidence for borrowing,0.25,analyzable derived,0.5,No information,None,No information,,,,PWBel *geu ‘swamp’,,,,swamp-swamp,,,,,,,,,,,,
53435,taki1248,Takia,671,the sand,1-215,lul,,,7131223822851750,5. no evidence for borrowing,0.0,unanalyzable,1.0,No information,None,No information,,,,PBel *ulul ‘black sand’,,,,,,,,,,,,,,,,
53436,taki1248,Takia,2118,the mountain or hill,1-22,did,,,71312238443761428,5. no evidence for borrowing,0.0,unanalyzable,1.0,Bel,None,Bel,,,,PBel *didi ‘hill’,,,,,,,,,,,,,,,,
53437,taki1248,Takia,618,the cliff or precipice,1-222,mal-pao-n,,,71312238839424324,5. no evidence for borrowing,0.0,analyzable compound,0.5,No information,None,No information,,,,,,,,eye-shoulder-3SG,,,,,,,,,,,,
53438,taki1248,Takia,652,the plain,1-23,ate-,,,71312238379713825,5. no evidence for borrowing,0.0,unanalyzable,1.0,Pre-Oceanic,None,Pre-Oceanic,,,,POc *qate- 'liver',,,,,,,,,,,,,,,,
53439,taki1248,Takia,921,the valley,1-24,ilo-,,,71312238920212552,5. no evidence for borrowing,0.0,unanalyzable,1.0,Pre-Oceanic,None,Pre-Oceanic,,,,POc *i + *lalo- 'PREP + inside',,,,,,,,,,,,,,,,
53440,taki1248,Takia,622,the island,1-25,nwi,,,71312238297340506,5. no evidence for borrowing,0.0,unanalyzable,1.0,Pre-Oceanic,None,Pre-Oceanic,,,,POc *nusa 'island'.  Ross et al. 2003:42,,,,,,,,,,,,,,,,
53441,taki1248,Takia,166,the mainland,1-26,tan tni-n,,,71312238296290944,5. no evidence for borrowing,0.0,analyzable phrasal,0.5,No information,None,No information,,,,,,,,ground body-3SG,,,,,,,,,,,,
53442,taki1248,Takia,166,the mainland,1-26,tan tbu-n,,,71312238123269680,5. no evidence for borrowing,0.0,analyzable phrasal,0.5,No information,None,No information,,,,,,,,ground big-3SG,,,,,,,,,,,,
53443,taki1248,Takia,113,the shore,1-27,fon na,,,71312238319114046,5. no evidence for borrowing,0.0,analyzable phrasal,0.5,No information,None,No information,,,,,/fon/ only occurs in this fixed expression.,,,shore at,,,,,,,,,,,,
53444,taki1248,Takia,113,the shore,1-27,loŋ,,,71312238231126780,5. no evidence for borrowing,0.0,unanalyzable,1.0,Ngero-Vitiaz,None,Ngero-Vitiaz,,,,PNgVz *lauŋV ' sand'; cf Mato lauŋ-lauŋ ʼsandʼ,,,,,,,,,,,,,,,,
53445,taki1248,Takia,1155,the cave,1-28,gib,,,71312238743806647,4. very little evidence for borrowing,0.25,unanalyzable,1.0,No information,None,No information,,,,No evidence available about either borrowing or inheritance.,,,,,,,,,,,,,,,,
53446,taki1248,Takia,948,the water,1-31,you,,,71312238564960480,1. clearly borrowed,1.0,unanalyzable,1.0,Early Takia,Bilingualism in Bargam,Early Takia,,,,,,Replacement,,,,1. Highly integrated,,,,,,Hepner (2007),,,Present in pre-contact environment,
53447,taki1248,Takia,1474,the sea,1-32,beig,,,71312238337591326,4. very little evidence for borrowing,0.25,unanalyzable,1.0,No information,None,No information,,,,No evidence available about either borrowing or inheritance.,,,,,,,,,,,,,,,,
53448,taki1248,Takia,258,calm,1-322,malin,,,71312238597845963,5. no evidence for borrowing,0.0,unanalyzable,1.0,Pre-Oceanic,None,Pre-Oceanic,,,,POc *malino 'calm (of weather)',,,,,,,,,,,,,,,,
53449,taki1248,Takia,259,rough(2),1-323,saen-saen,,,71312238433101128,5. no evidence for borrowing,0.0,analyzable compound,0.5,No information,None,No information,,,,,,,,bad-bad,,,,,,,,,,,,
53450,taki1248,Takia,1768,the foam,1-324,sblbal,,,7131223857292989,2. probably borrowed,0.75,unanalyzable,1.0,Early Takia,Bilingualism in Bargam,Early Takia,,,,,,Replacement,,,,1. Highly integrated,,,,,There is an unexplained difference in form between Bargam and Takia.,Hepner (2007),,,Present in pre-contact environment,
53451,taki1248,Takia,645,the ocean,1-329,beig awa-n tbu-n,,,71312238769412905,5. no evidence for borrowing,0.0,analyzable phrasal,0.5,No information,None,No information,,,,,,,,sea mouth-3SG big-3SG,,,,,,,,,,,,
53452,taki1248,Takia,624,the lake,1-33,you i-tlanti,,,71312238808484191,5. no evidence for borrowing,0.0,analyzable phrasal,0.5,No information,None,No information,,,,,,,,water 3SG-be.round,,,,,,,,,,,,
53453,taki1248,Takia,663,the bay,1-34,ilo-,,,71312238920212552,5. no evidence for borrowing,0.0,unanalyzable,1.0,Pre-Oceanic,None,Pre-Oceanic,,,,POc *i + *lalo- 'PREP + inside',,,,,,,,,,,,,,,,
53454,taki1248,Takia,623,the lagoon,1-341,you i-tlanti,,,71312238808484191,5. no evidence for borrowing,0.0,analyzable phrasal,0.5,No information,None,No information,,,,,,,,water 3SG-be.round,,,,,,,,,,,,
53455,taki1248,Takia,660,the reef,1-342,mal,,,71312238569778382,5. no evidence for borrowing,0.0,unanalyzable,1.0,Early Oceanic,None,Early Oceanic,,,,"POc *mwaloq 'submerged rock or coral reef, coral head'",,,,,,,,,,,,,,,,
53456,taki1248,Takia,1662,the cape,1-343,damo-,,,71312238952182794,5. no evidence for borrowing,0.0,unanalyzable,1.0,Early Oceanic,None,Early Oceanic,,,,POc *damwa- 'forehead',,,,,,,,,,,,,,,,
53457,taki1248,Takia,978,the wave,1-35,lalol,,,7131223898113806,4. very little evidence for borrowing,0.25,unanalyzable,1.0,No information,None,No information,,,,No evidence available about either borrowing or inheritance.,,,,,,,,,,,,,,,,
53458,taki1248,Takia,891,the tide,1-352,you brruk,,,7131223863698476,1. clearly borrowed,1.0,analyzable phrasal,0.5,Early Takia,Bilingualism in Bargam,Early Takia,,,,,,Replacement,,water moving,,1. Highly integrated,,,,,,Hepner (2007),,,Present in pre-contact environment,
53459,taki1248,Takia,1026,the low tide,1-353,grgor,,,71312238928526751,4. very little evidence for borrowing,0.25,unanalyzable,1.0,No information,None,No information,,,,No evidence available about either borrowing or inheritance.,,,,,,,,,,,,,,,,
53460,taki1248,Takia,613,the high tide,1-354,sir,,,71312238104756393,5. no evidence for borrowing,0.0,unanalyzable,1.0,No information,None,No information,,,,PBel *sir ‘flood tide’,,,,,,,,,,,,,,,,
53461,taki1248,Takia,666,the river or stream,1-36,you,,,71312238564960480,1. clearly borrowed,1.0,unanalyzable,1.0,Early Takia,Bilingualism in Bargam,Early Takia,,,,,,Replacement,,,,1. Highly integrated,,,,,,Hepner (2007),,,Present in pre-contact environment,
53462,taki1248,Takia,1982,the whirlpool,1-362,you mala-n,,,71312238707992898,5. no evidence for borrowing,0.0,analyzable phrasal,0.5,No information,None,No information,,,,,,,,water eye-3SG,,,,,,,,,,,,
53463,taki1248,Takia,2144,the spring or well,1-37,you i-banai da,,,71312238197441895,5. no evidence for borrowing,0.0,analyzable phrasal,0.5,Early Oceanic,None,Early Oceanic,,,,POc *banoi ‘matter emitted from a volcano’.  Ross et al. 2003:79,,,,water 3SG-squirt.out IPFV,,,,,,,,,,,,
53464,taki1248,Takia,1145,the swamp,1-38,geo,,,7131223817140683,4. very little evidence for borrowing,0.25,unanalyzable,1.0,No information,None,No information,,,,PWBel *geu ‘swamp’,,,,,,,,,,,,,,,,
53465,taki1248,Takia,943,the waterfall,1-39,you i-skalik da,,,71312238296709009,5. no evidence for borrowing,0.0,analyzable phrasal,0.5,No information,None,No information,,,,,,,,water 3SG-pour.away IPFV,,,,,,,,,,,,
53466,taki1248,Takia,420,the woods or forest,1-41,dagu,,,71312238104459078,4. very little evidence for borrowing,0.25,unanalyzable,1.0,No information,None,No information,,,,No evidence available about either borrowing or inheritance.,,,,,,,,,,,,,,,,
53468,taki1248,Takia,1803,the wood,1-43,ai (1),,,71312238658703992,5. no evidence for borrowing,0.0,unanalyzable,1.0,Pre-Oceanic,None,Pre-Oceanic,,,,"POc *kayu 'tree, wood'",,,,,,,,,,,,,,,,
53469,taki1248,Takia,2125,the stone or rock,1-44,pat,,,7131223889261989,5. no evidence for borrowing,0.0,unanalyzable,1.0,Pre-Oceanic,None,Pre-Oceanic,,,,"POc *patu 'stone, rock'.",As kidney the alienable form /pat/ and the synthetic inalienable form /pat-a-n/ occur.,,,,,,,,,,,,,,,
53470,taki1248,Takia,6,the earthquake,1-45,knawrig,,,71312238672269739,1. clearly borrowed,1.0,unanalyzable,1.0,Early Takia,Bilingualism in Bargam,Early Takia,,,,,,Replacement,,,,1. Highly integrated,,,,,,Hepner (2007),,,Present in pre-contact environment,
53471,taki1248,Takia,1732,the sky,1-51,keit,,,71312238526902536,1. clearly borrowed,1.0,unanalyzable,1.0,Early Takia,Bilingualism in Bargam,Early Takia,,,,,,Replacement,,,,1. Highly integrated,,,,,"cf Malas geit, Bunabun gaid, BUT Korak taita, Waskia taiti",Hepner (2007),,,Present in pre-contact environment,
53472,taki1248,Takia,1343,the sun,1-52,ad,,,71312238318605010,5. no evidence for borrowing,0.0,unanalyzable,1.0,Pre-Oceanic,None,Pre-Oceanic,,,,POc *qaco 'sun'.  Ross et al. 2003:Ch6,,,,,,,,,,,,,,,,
53473,taki1248,Takia,1313,the moon,1-53,kalam,,,71312238192749018,3. perhaps borrowed,0.5,unanalyzable,1.0,Early Takia,Bilingualism in Bargam,Early Takia,,,,,,Replacement,,,,1. Highly integrated,,,,,There is a possibility that Bargam has borrowed this from Takia.,Hepner (2007),,,Present in pre-contact environment,
53474,taki1248,Takia,1430,the star,1-54,patui,,,71312238850434279,5. no evidence for borrowing,0.0,unanalyzable,1.0,Pre-Oceanic,None,Pre-Oceanic,,,,POc *pituqun 'star',,,,,,,,,,,,,,,,
53475,taki1248,Takia,1654,the lightning,1-55,weil i-raklawi da,,,71312238521944475,5. no evidence for borrowing,0.0,analyzable phrasal,0.5,No information,None,No information,,,,,,,,thunder 3SG-wink IPFV,,,,,,,,,,,,
53476,taki1248,Takia,1150,the thunder,1-56,weil,,,71312238219751845,4. very little evidence for borrowing,0.25,unanalyzable,1.0,Early Takia,None,Early Takia,,,,"PWBel *wail ‘thunder, lightning’",,,,,,,,,,,Borrowing of a form cognate with Bargam /wilam/ ‘thunder’ into Proto Western Bel,,,,,
53477,taki1248,Takia,2007,the bolt of lightning,1-57,weil i-fni,,,71312238988637624,5. no evidence for borrowing,0.0,analyzable phrasal,0.5,No information,None,No information,,,,,,,,thunder 3SG-hit,,,,,,,,,,,,
