ID,Language_ID,Language_name,Parameter_ID,Parameter_name,WOLD_Meaning_ID,Value,Source,Comment,Word_ID,Borrowed,Borrowed_score,Analyzability,Simplicity_score,age,contact_situation,age_label,borrowed_base,calqued,colonial_word,comment_on_borrowed,comment_on_word_form,effect,etymological_note,gloss,grammatical_info,integration,lexical_stratum,loan_history,numeric_frequency,original_script,other_comments,reference,register,relative_frequency,salience,word_source
40644,kekc1242,Q'eqchi',965,the world,1-1,ru chi ch’och’,,,72119190921743,5. no evidence for borrowing,0.0,analyzable phrasal,0.5,Q'eqchi',None,Q'eqchi',,,,,,,,r-u chi ch’och’ [3ERG-face PREP land],,,,,,,,,,,,elicited by Kerry Hull
40645,kekc1242,Q'eqchi',626,the land,1-21,ch’och’,,,72119159316174,4. very little evidence for borrowing,0.25,unanalyzable,1.0,Q’anjob’alan + Mamean + Q'eqchi',None,Q’anjob’alan + Mamean + Q'eqchi',,,,Apperently not in other K’ichean languages (should be confirmed),,No information,,,noun,,,,,,,,,,Present in pre-contact environment,Sam Juárez et al. (1997)
40646,kekc1242,Q'eqchi',1228,the soil,1-212,ch’och’,,,72119159316174,4. very little evidence for borrowing,0.25,unanalyzable,1.0,Q’anjob’alan + Mamean + Q'eqchi',None,Q’anjob’alan + Mamean + Q'eqchi',,,,Apperently not in other K’ichean languages (should be confirmed),,No information,,,noun,,,,,,,,,,Present in pre-contact environment,Sam Juárez et al. (1997)
40647,kekc1242,Q'eqchi',2,the dust,1-213,poqs,,,721191478611740,5. no evidence for borrowing,0.0,unanalyzable,1.0,Eastern Mayan + Q’anjob’alan,None,Eastern Mayan + Q’anjob’alan,,,,,,,,,noun,,,,,,,,,,,Sam Juárez et al. (1997)
40648,kekc1242,Q'eqchi',640,the mud,1-214,sulul,,,721191407650184,5. no evidence for borrowing,0.0,unanalyzable,1.0,proto-Mayan,None,proto-Mayan,,,,,,,,,noun,,,,,,,,,,,Sam Juárez et al. (1997)
40649,kekc1242,Q'eqchi',671,the sand,1-215,samahi’,,,721191677576804,5. no evidence for borrowing,0.0,unanalyzable,1.0,proto-Eastern Mayan,None,proto-Eastern Mayan,,,,,,,,,noun,,,,,,,,,,,Sam Juárez et al. (1997)
40650,kekc1242,Q'eqchi',2118,the mountain or hill,1-22,tzuul,,,721191374295814,5. no evidence for borrowing,0.0,unanalyzable,1.0,Q'eqchi',None,Q'eqchi',,,,,,,,,noun,,,,,,,,,,,Sam Juárez et al. (1997)
40651,kekc1242,Q'eqchi',618,the cliff or precipice,1-222,uul,,,721191445474705,5. no evidence for borrowing,0.0,unanalyzable,1.0,proto-K’iche’an,None,proto-K’iche’an,,,,,,,,,noun,,,,,,,,,,,Sam Juárez et al. (1997)
40652,kekc1242,Q'eqchi',652,the plain,1-23,taq’a,,,721191533223692,5. no evidence for borrowing,0.0,unanalyzable,1.0,proto-Mayan (not Huastec),None,proto-Mayan (not Huastec),,,,,,,,,noun,,,,,,,,,,,Sam Juárez et al. (1997)
40653,kekc1242,Q'eqchi',921,the valley,1-24,taq’a,,,721191533223692,5. no evidence for borrowing,0.0,unanalyzable,1.0,proto-Mayan (not Huastec),None,proto-Mayan (not Huastec),,,,,,,,,noun,,,,,,,,,,,Sam Juárez et al. (1997)
40654,kekc1242,Q'eqchi',622,the island,1-25,xyampi ha’,,,721191656374772,5. no evidence for borrowing,0.0,analyzable compound,0.5,Q'eqchi',None,Q'eqchi',,,,,,,,x-yampi ha’ [3ERG?-? water],,,,,,,,,,,,elicited by Kerry Hull
40655,kekc1242,Q'eqchi',622,the island,1-25,ch’och’ sutsu chi ha’,,,721191830433704,5. no evidence for borrowing,0.0,analyzable phrasal,0.5,Q'eqchi',None,Q'eqchi',,,,,,,,ch’och’ sutsu chi ha’ [land surrounded PREP water],,,,,,,,,,,,Sam Juárez et al. (1997)
40656,kekc1242,Q'eqchi',166,the mainland,1-26,kontineent,,,721191297631743,1. clearly borrowed,1.0,unanalyzable,1.0,20th century Q'eqchi',Colonization,20th century Q'eqchi',,,,This is directly elicited and not generally used in the language,,Insertion,,,,,,,,,,,,,Present only since contact,elicited by Kerry Hull
40657,kekc1242,Q'eqchi',113,the shore,1-27,chi re ha’,,,721191779108984,5. no evidence for borrowing,0.0,analyzable phrasal,0.5,Q'eqchi',None,Q'eqchi',,,,,,,,chi r-e ha’ [PREP 3ERG-mouth water],,,,,,,,,,,,elicited by Kerry Hull
40658,kekc1242,Q'eqchi',1155,the cave,1-28,ochoch pek,,,721191897441057,5. no evidence for borrowing,0.0,analyzable compound,0.5,Q'eqchi',None,Q'eqchi',,,,,,,,ochoch pek [house stone],,,,,,,,,,,,Sam Juárez et al. (1997)
40659,kekc1242,Q'eqchi',1155,the cave,1-28,siwan,,,721191976694515,5. no evidence for borrowing,0.0,unanalyzable,1.0,proto-Eastern Mayan,None,proto-Eastern Mayan,,,,,,,,,,,,,,,,,,,,Sam Juárez et al. (1997)
40660,kekc1242,Q'eqchi',948,the water,1-31,ha’,,,72119169372667,5. no evidence for borrowing,0.0,unanalyzable,1.0,proto-Mayan,None,proto-Mayan,,,,,,,,,,,,,,,,,,,,Sam Juárez et al. (1997)
40661,kekc1242,Q'eqchi',1474,the sea,1-32,palaw,,,721191967232283,3. perhaps borrowed,0.5,unanalyzable,1.0,proto-K’iche’an,None,proto-K’iche’an,,,,Only attested in K’iche’ and Ch’olti’. Could have passed from (the lowland group) Ch’olan to (the highland group) K’iche’an,,Insertion,,,noun,,,,,,,Wichmann & Brown (2003: #81),,,Not present,Sam Juárez et al. (1997)
40662,kekc1242,Q'eqchi',258,calm,1-322,ch’anaak,,,721191692515918,2. probably borrowed,0.75,unanalyzable,1.0,Greater Tzeltalan + Tojolab’al,None,Greater Tzeltalan + Tojolab’al,,,,,,No information,,,,,,,,,,Wichmann & Brown (2003: #17),,,Present in pre-contact environment,elicited by Kerry Hull
40663,kekc1242,Q'eqchi',1768,the foam,1-324,woqx,,,721191597409528,5. no evidence for borrowing,0.0,unanalyzable,1.0,proto-K’iche’an + Mocho,None,proto-K’iche’an + Mocho,,,,,,,,,,,,,,,,,,,,Sam Juárez et al. (1997)
40664,kekc1242,Q'eqchi',645,the ocean,1-329,palaw,,,721191967232283,3. perhaps borrowed,0.5,unanalyzable,1.0,proto-K’iche’an,None,proto-K’iche’an,,,,Only attested in K’iche’ and Ch’olti’. Could have passed from (the lowland group) Ch’olan to (the highland group) K’iche’an,,Insertion,,,noun,,,,,,,Wichmann & Brown (2003: #81),,,Not present,Sam Juárez et al. (1997)
40665,kekc1242,Q'eqchi',624,the lake,1-33,palaw,,,721191967232283,3. perhaps borrowed,0.5,unanalyzable,1.0,proto-K’iche’an,None,proto-K’iche’an,,,,Only attested in K’iche’ and Ch’olti’. Could have passed from (the lowland group) Ch’olan to (the highland group) K’iche’an,,Insertion,,,noun,,,,,,,Wichmann & Brown (2003: #81),,,Not present,Sam Juárez et al. (1997)
40666,kekc1242,Q'eqchi',624,the lake,1-33,pumpuukil ha’,,,721191746702314,5. no evidence for borrowing,0.0,analyzable phrasal,0.5,Q'eqchi',None,Q'eqchi',,,,,,,,pumpuukil ha’ [stale water],,,,,,,,,,,,Sam Juárez et al. (1997)
40667,kekc1242,Q'eqchi',623,the lagoon,1-341,pumpuukil ha’,,,721191746702314,5. no evidence for borrowing,0.0,analyzable phrasal,0.5,Q'eqchi',None,Q'eqchi',,,,,,,,pumpuukil ha’ [stale water],,,,,,,,,,,,Sam Juárez et al. (1997)
40668,kekc1242,Q'eqchi',660,the reef,1-342,pekil ha’,,,7911758565367438,5. no evidence for borrowing,0.0,analyzable phrasal,0.5,Q'eqchi',None,Q'eqchi',,,,,,,,pek-il ha’ [rock-? water],,,,,,,,,,,,elicited by Kerry Hull
40669,kekc1242,Q'eqchi',978,the wave,1-35,b’oolha’,,,7211911003641,5. no evidence for borrowing,0.0,analyzable compound,0.5,Q'eqchi',None,Q'eqchi',,,,,,,,b’ool-ha’ [roll-water],,,,,,,,,,,,elicited by Kerry Hull
40670,kekc1242,Q'eqchi',666,the river or stream,1-36,nima’,,,721191966108615,5. no evidence for borrowing,0.0,analyzable compound,0.5,proto-K’iche’an,None,proto-K’iche’an,,,,,,,,nim-ha’ [large water],,,,,,,,,,,,Kaufman & Justeson (2003)
40671,kekc1242,Q'eqchi',1982,the whirlpool,1-362,suut ha’,,,721191517244615,5. no evidence for borrowing,0.0,analyzable phrasal,0.5,Q'eqchi',None,Q'eqchi',,,,,,,,suut ha’ [twirl water],,,,,,,,,,,,Sam Juárez et al. (1997)
40672,kekc1242,Q'eqchi',2144,the spring or well,1-37,tuq,,,721191856187296,5. no evidence for borrowing,0.0,unanalyzable,1.0,Q'eqchi' + Poqom,None,Q'eqchi' + Poqom,,,,,,,,,,,,,,,,,,,,elicited by Kerry Hull
40673,kekc1242,Q'eqchi',2144,the spring or well,1-37,ch’ina ha’,,,721191685714816,5. no evidence for borrowing,0.0,analyzable phrasal,0.5,Q'eqchi',None,Q'eqchi',,,,,Sam Juárez et al. (1997) has ch’in ha’,,,ch’ina ha’ [little water],,,,,,,,,,,,elicited by Kerry Hull
40674,kekc1242,Q'eqchi',2144,the spring or well,1-37,kumb’,,,721191337919862,5. no evidence for borrowing,0.0,unanalyzable,1.0,Q'eqchi',None,Q'eqchi',,,,,,,,,,,,,,,,,,,,"Anonymous (2004), Sam Juárez et al. (1997)"
40675,kekc1242,Q'eqchi',2144,the spring or well,1-37,k’ak’naab’,,,72119168591977,2. probably borrowed,0.75,unanalyzable,1.0,Lowland languages,None,Lowland languages,,,,"a similar form is recorded in Mopan-Itzaj and Colonial Yucatec with the meaning ‘sea’ and Ch’olti’ has <kahnab>; synchronically the Q'eqchi' form is not analyzable, but at least until the 19th century <nab> is recorded with the meaning ‘swamp, swamp plant’",,No information,,,,,,,,,,,,,Present in pre-contact environment,Anonymous (2004)
40676,kekc1242,Q'eqchi',1145,the swamp,1-38,saab’,,,721191150716015,5. no evidence for borrowing,0.0,unanalyzable,1.0,proto-Mayan (not Huastec),None,proto-Mayan (not Huastec),,,,,,,,,,,,,,,,,,,,Sam Juárez et al. (1997)
40677,kekc1242,Q'eqchi',1145,the swamp,1-38,k’anha’,,,72119135750855,5. no evidence for borrowing,0.0,analyzable compound,0.5,Q'eqchi',None,Q'eqchi',,,,,,,,k’an-ha’ [insect?-water],,,,,,,,,,,,Sam Juárez et al. (1997)
40678,kekc1242,Q'eqchi',943,the waterfall,1-39,pach’il ha’,,,721191652190461,5. no evidence for borrowing,0.0,analyzable phrasal,0.5,Q'eqchi',None,Q'eqchi',,,,,,,,pach’il ha’ [splash-NOMSUF water],,,,,,,,,,,,Sam Juárez et al. (1997)
40679,kekc1242,Q'eqchi',943,the waterfall,1-39,xpisk’ ha’,,,72119165194661,5. no evidence for borrowing,0.0,analyzable phrasal,0.5,Q'eqchi',None,Q'eqchi',,,,,,,,x-pisk’ ha’ [3ERG-jumping water],,,,,,,,,,,,Sam Juárez et al. (1997)
40680,kekc1242,Q'eqchi',420,the woods or forest,1-41,k’iche’,,,72119187969795,5. no evidence for borrowing,0.0,unanalyzable,1.0,proto-K’iche’an,None,proto-K’iche’an,,,,,,,,,,,,,,,,,,,,Sam Juárez et al. (1997)
40682,kekc1242,Q'eqchi',1803,the wood,1-43,che’,,,721191375603805,5. no evidence for borrowing,0.0,unanalyzable,1.0,proto-Mayan,None,proto-Mayan,,,,,,,,,,,,,,,,,,,,Kaufman & Justeson (2003)
40683,kekc1242,Q'eqchi',2125,the stone or rock,1-44,pek,,,721191741013700,5. no evidence for borrowing,0.0,unanalyzable,1.0,proto-K’iche’an,None,proto-K’iche’an,,,,,,,,,,,,,,,,,,,,Sam Juárez et al. (1997)
40684,kekc1242,Q'eqchi',6,the earthquake,1-45,hiik,,,721191469616650,5. no evidence for borrowing,0.0,unanalyzable,1.0,Q'eqchi',None,Q'eqchi',,,,,,,,,,,,,,,,,,,,"elicited by Kerry Hull, Anonymous (2004)"
40685,kekc1242,Q'eqchi',1732,the sky,1-51,"choxa, choxaal",,,721191949436135,5. no evidence for borrowing,0.0,unanalyzable,1.0,Q'eqchi',None,Q'eqchi',,,,,,,,,,,,,,,,,,,,Sam Juárez et al. (1997)
40686,kekc1242,Q'eqchi',1343,the sun,1-52,saq’e,,,721191753023728,5. no evidence for borrowing,0.0,unanalyzable,1.0,Q'eqchi',None,Q'eqchi',,,,,"This may be from *saq-q’e ‘white-sun’, a compound formed in the language. The old word for sun, q’e, is now restricted to mean ‘adivination’.",,,,,,,,,,,,,,,Sam Juárez et al. (1997)
40687,kekc1242,Q'eqchi',1313,the moon,1-53,po,,,721191134483627,3. perhaps borrowed,0.5,unanalyzable,1.0,Q'eqchi' + Poqom,None,Q'eqchi' + Poqom,,,,,,Replacement,,,,,,,,,,Wichmann (1995:438),,,Present in pre-contact environment,Sam Juárez et al. (1997)
40688,kekc1242,Q'eqchi',1430,the star,1-54,chahim,,,721191883156961,5. no evidence for borrowing,0.0,unanalyzable,1.0,Q'eqchi',None,Q'eqchi',,,,,,,,,noun,,,,,,,,,,,Sam Juárez et al. (1997)
40689,kekc1242,Q'eqchi',1654,the lightning,1-55,raq’kaaq,,,721191659029919,5. no evidence for borrowing,0.0,semi-analyzable,0.75,Q'eqchi',None,Q'eqchi',,,,,,,,r-aq’-kaaq [3sERG-*tongue-thunder],,,,,,,,,,,,Sam Juárez et al. (1997)
40690,kekc1242,Q'eqchi',1654,the lightning,1-55,lemskaaq,,,721191554410313,5. no evidence for borrowing,0.0,semi-analyzable,0.75,Q'eqchi',None,Q'eqchi',,,,,,,,lem-s-kaaq [shine-?-thunder],,,,,,,,,,,,Sam Juárez et al. (1997)
40691,kekc1242,Q'eqchi',1654,the lightning,1-55,xrepom kaaq,,,721191388591441,5. no evidence for borrowing,0.0,analyzable compound,0.5,Q'eqchi',None,Q'eqchi',,,,,,,,x-rep-om kaaq [3ERG-shine-AGT thunder],,,,,,,,,,,,Sam Juárez et al. (1997)
40692,kekc1242,Q'eqchi',1654,the lightning,1-55,repom,,,721191695648065,5. no evidence for borrowing,0.0,analyzable derived,0.5,Q'eqchi',None,Q'eqchi',,,,,,,,rep-om [shine-AGT],,,,,,,,,,,,Sam Juárez et al. (1997)
40693,kekc1242,Q'eqchi',1150,the thunder,1-56,kaaq,,,721191732303391,5. no evidence for borrowing,0.0,unanalyzable,1.0,proto-Mayan,None,proto-Mayan,,,,,,,,,noun,,,,,,,,,,,Sam Juárez et al. (1997)
40694,kekc1242,Q'eqchi',2007,the bolt of lightning,1-57,kaaq,,,721191732303391,5. no evidence for borrowing,0.0,unanalyzable,1.0,proto-Mayan,None,proto-Mayan,,,,,,,,,noun,,,,,,,,,,,Sam Juárez et al. (1997)
40695,kekc1242,Q'eqchi',2007,the bolt of lightning,1-57,lemskaaq,,,721191554410313,5. no evidence for borrowing,0.0,semi-analyzable,0.75,Q'eqchi',None,Q'eqchi',,,,,,,,lem-s-kaaq [shine-?-thunder],,,,,,,,,,,,Sam Juárez et al. (1997)
40696,kekc1242,Q'eqchi',858,the storm,1-58,kaq sut iq’,,,721191858157087,5. no evidence for borrowing,0.0,analyzable compound,0.5,Q'eqchi',None,Q'eqchi',,,,,"Sam Juárez et al. (1997) has suut iq' for  ""remolino de aire,"" showing a long vowel for suut in this case.",,,kaq sut iq’ [red twirl wind],,,,,,,"The association between “red” and hurricane isalso  attested in Yucatec chak iik' ‘tempestad, huracán, ciclón’ (Bastarrachea et al.)",,,,,Sedat (1955)
40697,kekc1242,Q'eqchi',1733,the rainbow,1-59,kaqlaaq’,,,721191876811401,5. no evidence for borrowing,0.0,semi-analyzable,0.75,Q'eqchi',None,Q'eqchi',,,,,,,,kaq-laaq’ [red-?],,,,,,,,,,,,Sam Juárez et al. (1997)
40698,kekc1242,Q'eqchi',630,the light,1-61,saqen,,,721191201866435,5. no evidence for borrowing,0.0,analyzable derived,0.5,Q'eqchi',None,Q'eqchi',,,,,,,,saq-en [white-ADJ],,,,,,,,,,,,Sam Juárez et al. (1997)
