ID,Language_ID,Language_name,Parameter_ID,Parameter_name,WOLD_Meaning_ID,Value,Source,Comment,Word_ID,Borrowed,Borrowed_score,Analyzability,Simplicity_score,age,contact_situation,age_label,borrowed_base,calqued,colonial_word,comment_on_borrowed,comment_on_word_form,effect,etymological_note,gloss,grammatical_info,integration,lexical_stratum,loan_history,numeric_frequency,original_script,other_comments,reference,register,relative_frequency,salience,word_source
62654,yaqu1251,Yaqui,965,the world,1-1,ania (1),,,722142907651632,5. no evidence for borrowing,0.0,unanalyzable,1.0,Proto-Cahitan,None,Proto-Cahitan,,,,,,,,,,,,,,,,,General,,,
62655,yaqu1251,Yaqui,626,the land,1-21,bwia,,,722142811917597,5. no evidence for borrowing,0.0,unanalyzable,1.0,Proto-Sonoran,None,Proto-Sonoran,,,,,,,,,,,,,,,,,General,,,
62656,yaqu1251,Yaqui,1228,the soil,1-212,bwia,,,722142811917597,5. no evidence for borrowing,0.0,unanalyzable,1.0,Proto-Sonoran,None,Proto-Sonoran,,,,,,,,,,,,,,,,,General,,,
62657,yaqu1251,Yaqui,2,the dust,1-213,toochia,,,722142729938530,5. no evidence for borrowing,0.0,unanalyzable,1.0,Proto-Cahitan,None,Proto-Cahitan,,,,,,,,,,,,,,,,,General,,,
62658,yaqu1251,Yaqui,640,the mud,1-214,techoa,,,72214256683231,5. no evidence for borrowing,0.0,unanalyzable,1.0,Proto-Cahitan,None,Proto-Cahitan,,,,,,,,,,,,,,,,,General,,,
62659,yaqu1251,Yaqui,671,the sand,1-215,see’e,,,722142267781974,5. no evidence for borrowing,0.0,unanalyzable,1.0,Proto-Tara-Cahitan,None,Proto-Tara-Cahitan,,,,,,,,,,,,,,,,,General,,,
62660,yaqu1251,Yaqui,2118,the mountain or hill,1-22,kawi,,,722142816500891,5. no evidence for borrowing,0.0,unanalyzable,1.0,Proto-Cahitan,None,Proto-Cahitan,,,,,,,,,,,,,,,,,General,,,
62661,yaqu1251,Yaqui,618,the cliff or precipice,1-222,siiba,,,722142140612219,5. no evidence for borrowing,0.0,unanalyzable,1.0,Proto-Cahitan,None,Proto-Cahitan,,,,,,,,,,,,,,,,,General,,,
62662,yaqu1251,Yaqui,652,the plain,1-23,pa’aria,,,722142987308351,5. no evidence for borrowing,0.0,analyzable derived,0.5,Proto-Cahitan,None,Proto-Cahitan,,,,,,,,pa’a-ria [plain-APPL],,,,,,,,,General,,,
62663,yaqu1251,Yaqui,921,the valley,1-24,pa’ala bwia,,,722142844696202,5. no evidence for borrowing,0.0,analyzable phrasal,0.5,Modern,None,Modern,,,,,,,,pa’a-la bwia [plane-ADJVZ land],,,,,,,,,Formal,,,
