ID,Language_ID,Language_name,Parameter_ID,Parameter_name,WOLD_Meaning_ID,Value,Source,Comment,Word_ID,Borrowed,Borrowed_score,Analyzability,Simplicity_score,age,contact_situation,age_label,borrowed_base,calqued,colonial_word,comment_on_borrowed,comment_on_word_form,effect,etymological_note,gloss,grammatical_info,integration,lexical_stratum,loan_history,numeric_frequency,original_script,other_comments,reference,register,relative_frequency,salience,word_source
49513,sese1246,Seychelles Creole,965,the world,1-1,lemonn,,,72141525241268054,5. no evidence for borrowing,0.0,unanalyzable,1.0,18th century,None,18th century,,,,,< French le monde,,,,,,,,,,,,,,,
49514,sese1246,Seychelles Creole,626,the land,1-21,later,,,72141525671714152,5. no evidence for borrowing,0.0,unanalyzable,1.0,18th century,None,18th century,,,,,< French la terre,,,,,,,,,,,,,,,
49515,sese1246,Seychelles Creole,1228,the soil,1-212,later,,,72141525671714152,5. no evidence for borrowing,0.0,unanalyzable,1.0,18th century,None,18th century,,,,,< French la terre,,,,,,,,,,,,,,,
49516,sese1246,Seychelles Creole,2,the dust,1-213,lapousyer,,,72141525562226325,5. no evidence for borrowing,0.0,unanalyzable,1.0,18th century,None,18th century,,,,,< French la poussière,,,,,,,,,,,,,,,
49517,sese1246,Seychelles Creole,640,the mud,1-214,labou,,,72141525788214826,5. no evidence for borrowing,0.0,unanalyzable,1.0,18th century,None,18th century,,,,,< French la boue,,,,,,,,,,,,,,,
49518,sese1246,Seychelles Creole,671,the sand,1-215,disab,,,7214152593029552,5. no evidence for borrowing,0.0,unanalyzable,1.0,18th century,None,18th century,,,,,< French du sable,,,,,,,,,,,,,,,
49519,sese1246,Seychelles Creole,2118,the mountain or hill,1-22,montanny,,,72141525859951271,5. no evidence for borrowing,0.0,unanalyzable,1.0,18th century,None,18th century,,,,,< French montagne,,,,,,,,,,,,,,,
49520,sese1246,Seychelles Creole,2118,the mountain or hill,1-22,oter,,,72141525857000647,5. no evidence for borrowing,0.0,unanalyzable,1.0,18th century,None,18th century,,,,,< French hauteur,,,,,,,,,,,,,,,
49521,sese1246,Seychelles Creole,618,the cliff or precipice,1-222,kap,,,72141525748016449,5. no evidence for borrowing,0.0,unanalyzable,1.0,18th century,None,18th century,,,,,< French cap,,,,,,,,,,,,,,,
49522,sese1246,Seychelles Creole,618,the cliff or precipice,1-222,kap ros,,,72141525246079781,5. no evidence for borrowing,0.0,analyzable compound,0.5,18th century,None,18th century,,,,,"< French cap, roche",,,cliff stone,,,,,,,,,,,,
49523,sese1246,Seychelles Creole,652,the plain,1-23,laplenn,,,72141525801661890,5. no evidence for borrowing,0.0,unanalyzable,1.0,18th century,None,18th century,,,,,< French la pleine,,,,,,,,,,,,,,,
49524,sese1246,Seychelles Creole,652,the plain,1-23,countryside,,,72141525543627678,1. clearly borrowed,1.0,semi-analyzable,0.75,20th century,None,20th century,,,,,,Coexistence,,country-side,,,,,,,,Marcel Rosalie p.c.,,,Present in pre-contact environment,
49525,sese1246,Seychelles Creole,921,the valley,1-24,vale,,,7214152525705366,5. no evidence for borrowing,0.0,unanalyzable,1.0,18th century,None,18th century,,,,,< French vallée,,,,,,,,,,,,,,,
49526,sese1246,Seychelles Creole,622,the island,1-25,zil,,,72141525475145192,5. no evidence for borrowing,0.0,unanalyzable,1.0,18th century,None,18th century,,,,,"< French l'île, les îles",,,,,,,,,,,,,,,
49527,sese1246,Seychelles Creole,166,the mainland,1-26,kontinan,,,72141525418124992,5. no evidence for borrowing,0.0,unanalyzable,1.0,18th century,None,18th century,,,,,< French continent,,,,,,,,,,,,,,,
49528,sese1246,Seychelles Creole,113,the shore,1-27,lakot,,,72141525488453438,5. no evidence for borrowing,0.0,unanalyzable,1.0,18th century,None,18th century,,,,,< French la côte,,,,,,,,,,,,,,,
49529,sese1246,Seychelles Creole,113,the shore,1-27,borlanmer,,,72141525312005366,5. no evidence for borrowing,0.0,analyzable compound,0.5,18th century,None,18th century,,,,,< French bord (de) la mer,,,bor lanmer [edge sea],,,,,,,,,,,,
49530,sese1246,Seychelles Creole,1155,the cave,1-28,lagrot,,,72141525337778478,5. no evidence for borrowing,0.0,unanalyzable,1.0,18th century,None,18th century,,,,,< French la grotte,,,,,,,,,,,,,,,
49531,sese1246,Seychelles Creole,1155,the cave,1-28,anba ros,,,72141525397499873,5. no evidence for borrowing,0.0,analyzable compound,0.5,18th century,None,18th century,,,,,"< French en bas, roche",,,anba ros [under stone],,,,,,,,,,,,
49532,sese1246,Seychelles Creole,948,the water,1-31,"delo, dilo",,,72141525992949614,5. no evidence for borrowing,0.0,unanalyzable,1.0,18th century,None,18th century,,,,,< French de l'eau,,,,,,,,,,,,Colloquial,,,
49533,sese1246,Seychelles Creole,1474,the sea,1-32,lanmer,,,72141525699912317,5. no evidence for borrowing,0.0,unanalyzable,1.0,18th century,None,18th century,,,,,< French la mer,,,,,,,,,,,,,,,
49534,sese1246,Seychelles Creole,258,calm,1-322,kalm,,,72141525659017355,5. no evidence for borrowing,0.0,unanalyzable,1.0,18th century,None,18th century,,,,,< French calme,,,,,,,,,,,,,,,
49535,sese1246,Seychelles Creole,258,calm,1-322,etal,,,72141525126147576,5. no evidence for borrowing,0.0,unanalyzable,1.0,No information,None,No information,,,,,< French étale,,,,,,,,,,,,,,,
49536,sese1246,Seychelles Creole,259,rough(2),1-323,boulverse,,,7214152533943740,5. no evidence for borrowing,0.0,unanalyzable,1.0,18th century,None,18th century,,,,,< French bouleversé,,,,,,,,,,,,,,,
49538,sese1246,Seychelles Creole,259,rough(2),1-323,mouvmante,,,72141525720923586,5. no evidence for borrowing,0.0,unanalyzable,1.0,18th century,None,18th century,,,,,< French mouvementé,,,,,,,,,,,,,,,
49539,sese1246,Seychelles Creole,259,rough(2),1-323,move,,,72141525390824740,5. no evidence for borrowing,0.0,unanalyzable,1.0,18th century,None,18th century,,,,,< French mauvais,,,,,,,,,,,,,,,
49540,sese1246,Seychelles Creole,1768,the foam,1-324,lekim,,,72141525133330453,5. no evidence for borrowing,0.0,unanalyzable,1.0,18th century,None,18th century,,,,,< French l'écume,,,,,,,,,,,,,,,
49541,sese1246,Seychelles Creole,645,the ocean,1-329,losean,,,72141525855043952,4. very little evidence for borrowing,0.25,unanalyzable,1.0,19th or 20th century,None,19th or 20th century,,,,,< French l'océan (perhaps as a loanword),,,,,,,,,,,,,,,
49542,sese1246,Seychelles Creole,624,the lake,1-33,lak,,,72141525119903511,3. perhaps borrowed,0.5,unanalyzable,1.0,19th or 20th century,French influence,19th or 20th century,,,,,< French lac,Insertion,,,,,,,,,,,,,Not present,
49543,sese1246,Seychelles Creole,663,the bay,1-34,labe,,,72141525927745023,5. no evidence for borrowing,0.0,unanalyzable,1.0,18th century,None,18th century,,,,,< French la baie,,,,,,,,,,,,,,,
49544,sese1246,Seychelles Creole,623,the lagoon,1-341,lagon,,,72141525266146642,5. no evidence for borrowing,0.0,unanalyzable,1.0,18th century,None,18th century,,,,,< French lagon,,,,,,,,,,,,,,,
49545,sese1246,Seychelles Creole,660,the reef,1-342,resif,,,72141525495135431,5. no evidence for borrowing,0.0,unanalyzable,1.0,No information,None,No information,,,,,< French récif,,,,,,,,,,,,,,,
49546,sese1246,Seychelles Creole,660,the reef,1-342,brizan,,,72141525542861015,5. no evidence for borrowing,0.0,unanalyzable,1.0,18th century,None,18th century,,,,,< French brisant,,,,,,,,,,,,,,,
49547,sese1246,Seychelles Creole,1662,the cape,1-343,lapwent,,,72141525641403783,5. no evidence for borrowing,0.0,unanalyzable,1.0,18th century,None,18th century,,,,,< French la pointe,,,,,,,,,,,,,,,
49548,sese1246,Seychelles Creole,978,the wave,1-35,laroul,,,72141525181324898,5. no evidence for borrowing,0.0,unanalyzable,1.0,18th century,None,18th century,,,,,< French la houle,,,,,,,,,,,,,,,
49549,sese1246,Seychelles Creole,891,the tide,1-352,mare,,,7214152587641475,5. no evidence for borrowing,0.0,unanalyzable,1.0,18th century,None,18th century,,,,,< French marée,,,,,,,,,,,,,,,
