ID,Language_ID,Language_name,Parameter_ID,Parameter_name,WOLD_Meaning_ID,Value,Source,Comment,Word_ID,Borrowed,Borrowed_score,Analyzability,Simplicity_score,age,contact_situation,age_label,borrowed_base,calqued,colonial_word,comment_on_borrowed,comment_on_word_form,effect,etymological_note,gloss,grammatical_info,integration,lexical_stratum,loan_history,numeric_frequency,original_script,other_comments,reference,register,relative_frequency,salience,word_source
13878,hupd1244,Hup,965,the world,1-1,j’áh,,,7251454112097635,5. no evidence for borrowing,0.0,unanalyzable,1.0,Proto-Nadahup,None,Proto-Nadahup,,,,,,,,,,,,,,,,,,,,
13879,hupd1244,Hup,626,the land,1-21,j’áh,,,7251454112097635,5. no evidence for borrowing,0.0,unanalyzable,1.0,Proto-Nadahup,None,Proto-Nadahup,,,,,,,,,,,,,,,,,,,,
13880,hupd1244,Hup,1228,the soil,1-212,m’ǎj’,,,7251454559630370,5. no evidence for borrowing,0.0,unanalyzable,1.0,No information,None,No information,,,,,Hup and other area languages all use calque of ‘clay’ to refer to the Tuyuca people (a Tukanoan group),,,,,,,,,,,,,,,
13881,hupd1244,Hup,2,the dust,1-213,mɔy j’ɨ̌k,,,7251454815876731,5. no evidence for borrowing,0.0,analyzable compound,0.5,No information,None,No information,,,,,,,,[house smoke],,,,,,,,,,,,
13882,hupd1244,Hup,640,the mud,1-214,b’ɔ̌k,,,7251454138801649,5. no evidence for borrowing,0.0,unanalyzable,1.0,No information,None,No information,,,,,,,,,,,,,,,,,,,,
13883,hupd1244,Hup,671,the sand,1-215,wæg yɔ̌h,,,7251454564394786,5. no evidence for borrowing,0.0,semi-analyzable,0.75,No information,None,No information,,,,,,,,[sand area.along.river.flooded.by.high.water??],,,,,,,,,,,,
13884,hupd1244,Hup,2118,the mountain or hill,1-22,pǎç (1),,,7251454206825192,5. no evidence for borrowing,0.0,unanalyzable,1.0,Proto-Hup/Yuhup/Dâw,None,Proto-Hup/Yuhup/Dâw,,,,,,,,,,,,,,,,,,,,
13885,hupd1244,Hup,618,the cliff or precipice,1-222,pǎç (1),,,7251454206825192,5. no evidence for borrowing,0.0,unanalyzable,1.0,Proto-Hup/Yuhup/Dâw,None,Proto-Hup/Yuhup/Dâw,,,,,,,,,,,,,,,,,,,,
13886,hupd1244,Hup,652,the plain,1-23,hohód,,,7251454279988503,5. no evidence for borrowing,0.0,semi-analyzable,0.75,Proto-Nadahup,None,Proto-Nadahup,,,,,?reduplicated form based on ‘hole’?,,,Reduplication,,,,,,,,,,,,
13887,hupd1244,Hup,622,the island,1-25,pód,,,7251454389113948,5. no evidence for borrowing,0.0,unanalyzable,1.0,No information,None,No information,,,,,,,,,,,,,,,,,,,,
13888,hupd1244,Hup,113,the shore,1-27,deh pə̌w,,,725145456374369,5. no evidence for borrowing,0.0,analyzable compound,0.5,No information,None,No information,,,,,,,,[water edge/rim],,,,,,,,,,,,
13889,hupd1244,Hup,1155,the cave,1-28,pǎç mɔy,,,7251454623487861,5. no evidence for borrowing,0.0,analyzable compound,0.5,No information,None,No information,,,,,,,,[stone/hill hole/house],,,,,,,,,,,,
13890,hupd1244,Hup,948,the water,1-31,děh,,,7251454775694766,5. no evidence for borrowing,0.0,unanalyzable,1.0,Proto-Nadahup,None,Proto-Nadahup,,,,,,,,,,,,,,,,,,,,
13891,hupd1244,Hup,1768,the foam,1-324,pǔh,,,7251454479635109,5. no evidence for borrowing,0.0,unanalyzable,1.0,Proto-Nadahup,None,Proto-Nadahup,,,,,,,,,,,,,,,,,,,,
13892,hupd1244,Hup,624,the lake,1-33,mɔ́h,,,7251454527130631,5. no evidence for borrowing,0.0,unanalyzable,1.0,Proto-Nadahup,None,Proto-Nadahup,,,,,,,,,,,,,,,,,,,,
13893,hupd1244,Hup,978,the wave,1-35,ʔaʔáb,,,725145417063548,5. no evidence for borrowing,0.0,semi-analyzable,0.75,No information,None,No information,,,,,,,,Reduplication,,,,,,,,,,,,
13894,hupd1244,Hup,978,the wave,1-35,capáw’,,,7251455824648850,5. no evidence for borrowing,0.0,unanalyzable,1.0,No information,None,No information,,,,,,,,,,,,,,,,,,,,
13895,hupd1244,Hup,666,the river or stream,1-36,dehmí,,,7251454541914141,5. no evidence for borrowing,0.0,semi-analyzable,0.75,Proto-Nadahup,None,Proto-Nadahup,,,,,,,,deh-mí [water-waterway],,,,,,,,,,,,
13896,hupd1244,Hup,666,the river or stream,1-36,má,,,725145512941037,1. clearly borrowed,1.0,unanalyzable,1.0,Post-Tukano contact,Old Tukano-Hup contact,Post-Tukano contact,,,,,,Coexistence,,,,,,,,,,,,,Present in pre-contact environment,
13897,hupd1244,Hup,1982,the whirlpool,1-362,wɔ̃wɔ̃´y’,,,7251454281826791,5. no evidence for borrowing,0.0,semi-analyzable,0.75,No information,None,No information,,,,Tukano also uses same word for ‘whirlpool’ and ‘gourd-support’; ‘hourglass shape’.,,,,Reduplication,,,,,,,,,,,,
13898,hupd1244,Hup,2144,the spring or well,1-37,děh mɔy,,,7251454867067623,5. no evidence for borrowing,0.0,analyzable compound,0.5,No information,None,No information,,,,,,,,[water house/hole],,,,,,,,,,,,
13899,hupd1244,Hup,1145,the swamp,1-38,b’ɔ̌k,,,7251454138801649,5. no evidence for borrowing,0.0,unanalyzable,1.0,No information,None,No information,,,,,,,,,,,,,,,,,,,,
13900,hupd1244,Hup,943,the waterfall,1-39,hǔh,,,7251454426469195,5. no evidence for borrowing,0.0,unanalyzable,1.0,No information,None,No information,,,,,,,,,,,,,,,,,,,,
13901,hupd1244,Hup,420,the woods or forest,1-41,j’ǔg,,,725145447006983,5. no evidence for borrowing,0.0,unanalyzable,1.0,No information,None,No information,,,,,,,,,,,,,,,,,,,,
13902,hupd1244,Hup,420,the woods or forest,1-41,hǎy,,,7251455136088,5. no evidence for borrowing,0.0,unanalyzable,1.0,Proto-Nadahup,None,Proto-Nadahup,,,,,fallen out of use in some dialects,,,,,,,,,,,,,,,
13903,hupd1244,Hup,1803,the wood,1-43,těg,,,7251454498844294,5. no evidence for borrowing,0.0,unanalyzable,1.0,Proto-Nadahup,None,Proto-Nadahup,,,,,,,,,,,,,,,,,,,,
13904,hupd1244,Hup,2125,the stone or rock,1-44,pǎç (2),,,725145490684390,5. no evidence for borrowing,0.0,unanalyzable,1.0,Proto-Hup/Yuhup/Dâw,None,Proto-Hup/Yuhup/Dâw,,,,,,,,,,,,,,,,,,,,
13905,hupd1244,Hup,6,the earthquake,1-45,j’áh y’ũy’ũ´y’,,,7251454210389479,5. no evidence for borrowing,0.0,analyzable compound,0.5,No information,None,No information,,,,,,,,[earth shake],,,,,,,,,,,,
13906,hupd1244,Hup,1732,the sky,1-51,pǎç (3),,,7251454830808778,5. no evidence for borrowing,0.0,unanalyzable,1.0,No information,None,No information,,,,,The sky is considered a stone in Hup mythology.,,,,,,,,,,,,,,,
13907,hupd1244,Hup,1343,the sun,1-52,wædhɔ́,,,7251454756967936,5. no evidence for borrowing,0.0,unanalyzable,1.0,No information,None,No information,Reduction of ‘moon’ and ‘sun’ to one generic word probably reflects Tukanoan influence (same in Tukano).,,,,,,,,,,,,,,,,,,,
13908,hupd1244,Hup,1313,the moon,1-53,wædhɔ́,,,7251454756967936,5. no evidence for borrowing,0.0,unanalyzable,1.0,No information,None,No information,Reduction of ‘moon’ and ‘sun’ to one generic word probably reflects Tukanoan influence (same in Tukano).,,,,,,,,,,,,,,,,,,,
13909,hupd1244,Hup,1430,the star,1-54,wædhɔm’æ̌h,,,7251454205057243,5. no evidence for borrowing,0.0,semi-analyzable,0.75,No information,None,No information,Tukano also bases ‘star’ on ‘sun/moon’.,,,,,,,wædhɔ-mæh [sun/moon-small ??],,,,,,,,,,,,
13910,hupd1244,Hup,1654,the lightning,1-55,cə́p,,,725145430897944,5. no evidence for borrowing,0.0,unanalyzable,1.0,Proto-Nadahup,None,Proto-Nadahup,,,,,,,,,,,,,,,,,,,,
13911,hupd1244,Hup,1150,the thunder,1-56,pæ̃y,,,7251454360113359,5. no evidence for borrowing,0.0,unanalyzable,1.0,Proto-Hup/Yuhup/Dâw,None,Proto-Hup/Yuhup/Dâw,,,,,,,,,,,,,,,,,,,,
13912,hupd1244,Hup,2007,the bolt of lightning,1-57,pæ̃y,,,7251454360113359,5. no evidence for borrowing,0.0,unanalyzable,1.0,Proto-Hup/Yuhup/Dâw,None,Proto-Hup/Yuhup/Dâw,,,,,,,,,,,,,,,,,,,,
13913,hupd1244,Hup,858,the storm,1-58,bohǒt pɨ́b,,,7251454484281914,5. no evidence for borrowing,0.0,analyzable phrasal,0.5,No information,None,No information,,,,,,,,[wind strong],,,,,,,,,,,,
13914,hupd1244,Hup,1733,the rainbow,1-59,cɔ́,,,7251454276159065,5. no evidence for borrowing,0.0,unanalyzable,1.0,No information,None,No information,,,,,,,,,,,,,,,,,,,,
13915,hupd1244,Hup,630,the light,1-61,b’ág,,,725145468616569,5. no evidence for borrowing,0.0,unanalyzable,1.0,No information,None,No information,,,,,,,,,,,,,,,,,,,,
13916,hupd1244,Hup,11,the darkness,1-62,baʔtúk,,,7251454813730384,5. no evidence for borrowing,0.0,unanalyzable,1.0,No information,None,No information,,,,,,,,,,,,,,,,,,,,
13917,hupd1244,Hup,1388,the shade or shadow,1-63,nɨ́m,,,7251454938863335,5. no evidence for borrowing,0.0,unanalyzable,1.0,No information,None,No information,,,,,,,,,,,,,,,,,,,,
13918,hupd1244,Hup,1977,the dew,1-64,wædhɔm’æ̌h nɔcáw,,,7251454693935847,5. no evidence for borrowing,0.0,analyzable compound,0.5,Post-Tukano contact,None,Post-Tukano contact,,4. Clearly calqued,,Tukano source,,,,[star saliva],,,,,,,,,,,,
13919,hupd1244,Hup,1977,the dew,1-64,paç náŋ,,,7251455924366413,5. no evidence for borrowing,0.0,analyzable compound,0.5,No information,None,No information,,0. No evidence for calquing,,,,,,[sky grease],,,,,,,,,,,,
13920,hupd1244,Hup,960,the wind,1-72,bohót,,,7251454144294668,5. no evidence for borrowing,0.0,unanalyzable,1.0,Proto-Nadahup,None,Proto-Nadahup,,,,,,,,,,,,,,,,,,,,
13921,hupd1244,Hup,1489,the cloud,1-73,j’ɨk kudú,,,7251454716088389,5. no evidence for borrowing,0.0,analyzable compound,0.5,Post-Tukano contact,None,Post-Tukano contact,‘kudú’ is probably borrowed from Tukano kurá ‘group’.,4. Clearly calqued,,,,,,[smoke group],,,,,,,,,,,,
13922,hupd1244,Hup,249,the fog,1-74,j’ɨ̌k,,,7251454674906975,5. no evidence for borrowing,0.0,unanalyzable,1.0,Proto-Nadahup,None,Proto-Nadahup,,,,,,,,,,,,,,,,,,,,
13923,hupd1244,Hup,658,the rain,1-75,děh,,,7251454775694766,5. no evidence for borrowing,0.0,unanalyzable,1.0,Proto-Nadahup,None,Proto-Nadahup,,,,,,,,,,,,,,,,,,,,
13924,hupd1244,Hup,617,the ice,1-77,cédu,,,7251454147826199,1. clearly borrowed,1.0,unanalyzable,1.0,Within last 10-30 years,Recent Tukanoan/Portuguese contact,Within last 10-30 years,,,,,,Insertion,,,,2. Intermediate,,,,,,,,,Present only since contact,
13925,hupd1244,Hup,617,the ice,1-77,děh m’ǽ,,,7251455492142575,5. no evidence for borrowing,0.0,analyzable phrasal,0.5,No information,None,No information,,,,,,,,[water cold],,,,,,,,,,,,
13926,hupd1244,Hup,221,the fire,1-81,teg hɔ̃,,,7251454393496985,5. no evidence for borrowing,0.0,analyzable compound,0.5,No information,None,No information,,2. Perhaps calqued,,,,,,[wood burn],,,,,,,,,,,,
13927,hupd1244,Hup,889,the flame,1-82,teg hɔ̃,,,7251454393496985,5. no evidence for borrowing,0.0,analyzable compound,0.5,No information,None,No information,,2. Perhaps calqued,,,,,,[wood burn],,,,,,,,,,,,
13928,hupd1244,Hup,778,the smoke,1-83,j’ɨ̌k,,,7251454674906975,5. no evidence for borrowing,0.0,unanalyzable,1.0,Proto-Nadahup,None,Proto-Nadahup,,,,,,,,,,,,,,,,,,,,
13930,hupd1244,Hup,646,the ash,1-84,teg hɔ́w,,,725145433496392,5. no evidence for borrowing,0.0,semi-analyzable,0.75,No information,None,No information,,,,,,,,[wood ash?],,,,,,,,,,,,
13931,hupd1244,Hup,67,the embers,1-841,teg hɔ̃,,,7251454393496985,5. no evidence for borrowing,0.0,analyzable compound,0.5,No information,None,No information,,2. Perhaps calqued,,,,,,[wood burn],,,,,,,,,,,,
13932,hupd1244,Hup,141,to burn(1),1-851,tujd’ak-,,,7251454322520533,5. no evidence for borrowing,0.0,analyzable compound,0.5,No information,None,No information,,,,,,,,tuj-d’ak [light.on.fire-stick.against],,,,,,,,,,,,
13933,hupd1244,Hup,1428,to burn(2),1-852,hɔ̃- (1),,,7251454684209141,5. no evidence for borrowing,0.0,unanalyzable,1.0,Proto-Nadahup,None,Proto-Nadahup,,,,,,,,,,,,,,,,,,,,
13934,hupd1244,Hup,737,to light,1-86,tujd’ak-,,,7251454322520533,5. no evidence for borrowing,0.0,analyzable compound,0.5,No information,None,No information,,,,,,,,tuj-d’ak [light.on.fire-stick.against],,,,,,,,,,,,
13935,hupd1244,Hup,737,to light,1-86,tǝʔ-,,,7251455788896094,5. no evidence for borrowing,0.0,unanalyzable,1.0,No information,None,No information,,,,,,,,,,,,,,,,,,,,
13936,hupd1244,Hup,127,to extinguish,1-861,d’ɔk-,,,7251454428272488,5. no evidence for borrowing,0.0,unanalyzable,1.0,No information,None,No information,,,,,,,,,,,,,,,,,,,,
13937,hupd1244,Hup,1133,the match,1-87,teg cáʔ,,,7251454378110578,5. no evidence for borrowing,0.0,analyzable compound,0.5,Within last 20-50 years,None,Within last 20-50 years,,0. No evidence for calquing,,,,,,[wood box],,,,,,,,,,,,
13938,hupd1244,Hup,10,the firewood,1-88,těg,,,7251454498844294,5. no evidence for borrowing,0.0,unanalyzable,1.0,Proto-Nadahup,None,Proto-Nadahup,,,,,,,,,,,,,,,,,,,,
13939,hupd1244,Hup,1188,the charcoal,1-89,teg cə̌h,,,7251454765978251,5. no evidence for borrowing,0.0,semi-analyzable,0.75,No information,None,No information,,,,,,,,[wood charcoal?],,,,,,,,,,,,
13940,hupd1244,Hup,683,the person,2-1,húp,,,7251454513589645,5. no evidence for borrowing,0.0,unanalyzable,1.0,Proto-Nadahup,None,Proto-Nadahup,,,,,,,,,,,,,,,,,,,,
