ID,Language_ID,Language_name,Parameter_ID,Parameter_name,WOLD_Meaning_ID,Value,Source,Comment,Word_ID,Borrowed,Borrowed_score,Analyzability,Simplicity_score,age,contact_situation,age_label,borrowed_base,calqued,colonial_word,comment_on_borrowed,comment_on_word_form,effect,etymological_note,gloss,grammatical_info,integration,lexical_stratum,loan_history,numeric_frequency,original_script,other_comments,reference,register,relative_frequency,salience,word_source
23191,cent2050,Kanuri,965,the world,1-1,dúnyâ,,,73101856881480411,1. clearly borrowed,1.0,unanalyzable,1.0,Pre-Modern Islamic,Arabic contact with Islam,Pre-Modern Islamic,,,,,Yerwa dinâ,Insertion,,,,1. Highly integrated,,,,,,,,,Present in pre-contact environment,
23192,cent2050,Kanuri,626,the land,1-21,cídí,,,73101856945911387,4. very little evidence for borrowing,0.25,unanalyzable,1.0,Ancient areal root,Ancient contact,Ancient areal root,,,,cf. Proto Afroasiatic *kid (Stolbova 1996),,Insertion,,,,1. Highly integrated,,,,,,,,,Present in pre-contact environment,
23193,cent2050,Kanuri,626,the land,1-21,lárdə̀,,,7310185695473116,1. clearly borrowed,1.0,unanalyzable,1.0,Pre-Modern Islamic,Arabic contact with Islam,Pre-Modern Islamic,,,,,,Coexistence,,,,1. Highly integrated,,,,,,,,,Present in pre-contact environment,
23194,cent2050,Kanuri,1228,the soil,1-212,cídí,,,73101856945911387,4. very little evidence for borrowing,0.25,unanalyzable,1.0,Ancient areal root,Ancient contact,Ancient areal root,,,,cf. Proto Afroasiatic *kid (Stolbova 1996),,Insertion,,,,1. Highly integrated,,,,,,,,,Present in pre-contact environment,
23195,cent2050,Kanuri,2,the dust,1-213,bə́rbə̀r,,,73101856774362872,5. no evidence for borrowing,0.0,unanalyzable,1.0,Saharan (including Beria),None,Saharan (including Beria),,,,Tubu bidibidi,,,,,,,,,,,,,,,,
23196,cent2050,Kanuri,640,the mud,1-214,tóló,,,73101856961386720,5. no evidence for borrowing,0.0,unanalyzable,1.0,Saharan,None,Saharan,,,,*tAl (2) d2og (3) d2U (3)    Proto Nilosaharan Bender 2001,,,,,,,,,,,,,,,,
23197,cent2050,Kanuri,671,the sand,1-215,césà,,,73101856744017773,5. no evidence for borrowing,0.0,unanalyzable,1.0,Kanuri only,None,Kanuri only,,,,"ar+ (3) ce+ shush (3) d2U (3) gur (3)Proto Nilosaharan Bender 2001  aneçe , binini  teda",,,,,,,,,,,,,,,,
23198,cent2050,Kanuri,671,the sand,1-215,kàttî,,,73101856169673024,5. no evidence for borrowing,0.0,unanalyzable,1.0,Kanuri only,None,Kanuri only,,,,,,,,,,,,,,,,,,,,
23199,cent2050,Kanuri,2118,the mountain or hill,1-22,kâu,,,7310185687267415,5. no evidence for borrowing,0.0,unanalyzable,1.0,West Saharan (including Teda-Daza),None,West Saharan (including Teda-Daza),,,,,,,,,,,,,,,,,,,,
23200,cent2050,Kanuri,2118,the mountain or hill,1-22,kə̀rî,,,73101856813675580,5. no evidence for borrowing,0.0,unanalyzable,1.0,West Saharan (including Teda-Daza),None,West Saharan (including Teda-Daza),,,,,,,,,,,,,,,,,,,,
23201,cent2050,Kanuri,618,the cliff or precipice,1-222,jòró,,,73101856128245144,5. no evidence for borrowing,0.0,unanalyzable,1.0,Kanuri only,None,Kanuri only,,,,,,,,,,,,,,,,,,,,
23202,cent2050,Kanuri,652,the plain,1-23,fárák,,,73101856378777718,4. very little evidence for borrowing,0.25,unanalyzable,1.0,Saharan,None,Saharan,,,,"Le Coeur 1956: Teda: forao, fordo, farao",,,,,,,,,,,,,,,,
23203,cent2050,Kanuri,652,the plain,1-23,fáyà,,,73101856139239087,5. no evidence for borrowing,0.0,unanalyzable,1.0,Kanuri only,None,Kanuri only,,,,,"cf. fala Arabic - open space, plain",,,,,,,,,,,,,,,
23204,cent2050,Kanuri,921,the valley,1-24,ngôr,,,73101856998616994,5. no evidence for borrowing,0.0,unanalyzable,1.0,Saharan (including Beria),None,Saharan (including Beria),,,,,"Songhay/Zarma: gooru,  Beria uré, Daza kwono",,,,,,,,,,,,,,,
23205,cent2050,Kanuri,622,the island,1-25,kə́rtá,,,73101856539982124,5. no evidence for borrowing,0.0,unanalyzable,1.0,Kanuri only,None,Kanuri only,,,,,,,,,,,,,,,,,,,,
23206,cent2050,Kanuri,622,the island,1-25,cúkú (1),,,73101856482956967,4. very little evidence for borrowing,0.25,unanalyzable,1.0,Pre-Modern Islamic,Areal contact,Pre-Modern Islamic,,,,"Saharan Tubu: sukku (Lukas 1956), Banda: siki",,Coexistence,,,,2. Intermediate,,,,,maybe connected to Banda (Ubangi) siki,,,,Present in pre-contact environment,
23207,cent2050,Kanuri,113,the shore,1-27,cî njîbè,,,7310185681443367,5. no evidence for borrowing,0.0,analyzable phrasal,0.5,Kanuri only,None,Kanuri only,,,,,,,,cî njî-be [mouth water-of],,,,,,,,,,,,
23208,cent2050,Kanuri,113,the shore,1-27,fòwòlí,,,73101856777140637,5. no evidence for borrowing,0.0,unanalyzable,1.0,Kanuri only,None,Kanuri only,,,,,,,,,,,,,,,,,,,,
23209,cent2050,Kanuri,1155,the cave,1-28,ngòrə̂m,,,73101856349662597,5. no evidence for borrowing,0.0,unanalyzable,1.0,Saharan (including Beria),None,Saharan (including Beria),,,,"gíre Beria. gawor   Tubu: gorot                            
areal up to ubangi: ogoro banda",,,,,,,,,,,,,,,,
23210,cent2050,Kanuri,948,the water,1-31,njî,,,73101856877506116,5. no evidence for borrowing,0.0,unanalyzable,1.0,West Saharan (including Teda-Daza),None,West Saharan (including Teda-Daza),,,,yi    Tubu,,,,,,,,,,,,,,,,
23211,cent2050,Kanuri,1474,the sea,1-32,báhàr,,,73101856244248080,1. clearly borrowed,1.0,unanalyzable,1.0,Pre-Modern Islamic,Arabic contact with Islam,Pre-Modern Islamic,,,,,,Coexistence,,,,2. Intermediate,,,,,,,,,Present only since contact,
23212,cent2050,Kanuri,1474,the sea,1-32,njî kúrà,,,73101856262835774,5. no evidence for borrowing,0.0,analyzable compound,0.5,Kanuri only,None,Kanuri only,,,,,,,,njî kúrà [water big],,,,,,,,,,,,
23213,cent2050,Kanuri,1768,the foam,1-324,bílwù,,,73101856659298409,5. no evidence for borrowing,0.0,unanalyzable,1.0,Kanuri only,None,Kanuri only,,,,,,,,,,,,,,,,,,,,
23214,cent2050,Kanuri,645,the ocean,1-329,báhàr,,,73101856244248080,1. clearly borrowed,1.0,unanalyzable,1.0,Pre-Modern Islamic,Arabic contact with Islam,Pre-Modern Islamic,,,,,,Coexistence,,,,2. Intermediate,,,,,,,,,Present only since contact,
23215,cent2050,Kanuri,645,the ocean,1-329,njî kúrà,,,73101856262835774,5. no evidence for borrowing,0.0,analyzable compound,0.5,Kanuri only,None,Kanuri only,,,,,,,,njî kúrà [water big],,,,,,,,,,,,
23216,cent2050,Kanuri,624,the lake,1-33,kùlúwù,,,73101856110439834,5. no evidence for borrowing,0.0,unanalyzable,1.0,West Saharan (including Teda-Daza),None,West Saharan (including Teda-Daza),,,,**kuR (1)   Proto Nilosaharan Bender 2001,,,,,,,,,,,,,,,,
23217,cent2050,Kanuri,978,the wave,1-35,kàzáà njîbè,,,73101856103913615,5. no evidence for borrowing,0.0,analyzable phrasal,0.5,West Saharan (including Teda-Daza),None,West Saharan (including Teda-Daza),,,,,,,,kàzáa njî-bè [spear water-of],,,,,,,,,,,,
23218,cent2050,Kanuri,666,the river or stream,1-36,bə́rə̀m,,,73101856936961012,5. no evidence for borrowing,0.0,unanalyzable,1.0,West Saharan (including Teda-Daza),None,West Saharan (including Teda-Daza),,,,**ar+ (1) **kuR (1)      Proto Nilosaharan Bender 2001,,,,,,,,,,,,,,,,
23219,cent2050,Kanuri,666,the river or stream,1-36,ngàdà,,,73101856817104984,4. very little evidence for borrowing,0.25,unanalyzable,1.0,Ancient areal root,None,Ancient areal root,,,,"Le Coeur 1956  Teda: kasim,  yege",,,,,,1. Highly integrated,,,,,"< P.WCh <Proto Afroasiatic,  *gad-/ *kuf- ""river""    Proto Afroasiatic  Stolbova), ancient",,,,,
23220,cent2050,Kanuri,666,the river or stream,1-36,kə̀múdù,,,7310185639589573,5. no evidence for borrowing,0.0,unanalyzable,1.0,Kanuri only,None,Kanuri only,,,,**ar+ (1) **kuR (1)       Proto Nilosaharan Bender 2001,,,,,,,,,,,,,,,,
23221,cent2050,Kanuri,1982,the whirlpool,1-362,shîm njîbè,,,73101856888917512,5. no evidence for borrowing,0.0,analyzable compound,0.5,Kanuri only,None,Kanuri only,,,,,,,,shîm njî-bè [eye water-of],,,,,,,,,,,,
23222,cent2050,Kanuri,2144,the spring or well,1-37,báràm,,,73101856820713573,5. no evidence for borrowing,0.0,unanalyzable,1.0,West Saharan (including Teda-Daza),None,West Saharan (including Teda-Daza),,,,,,,,,,,,,,,,,,,,
23223,cent2050,Kanuri,1145,the swamp,1-38,njìbòné,,,73101856465002244,5. no evidence for borrowing,0.0,semi-analyzable,0.75,Kanuri only,None,Kanuri only,,,,,,,,njì-bòné  [water- lie down],,,,,,,,,,,,
23224,cent2050,Kanuri,420,the woods or forest,1-41,kàráà sə́lə́m,,,73101856543452380,5. no evidence for borrowing,0.0,analyzable compound,0.5,Kanuri only,None,Kanuri only,,,,,,,,kàráa sə́lə́m   [bush black],,,,,,,,,,,,
23225,cent2050,Kanuri,420,the woods or forest,1-41,də̂r,,,73101856909984903,5. no evidence for borrowing,0.0,unanalyzable,1.0,Kanuri only,None,Kanuri only,,,,,,,,,,,,,,,,,,,,
23226,cent2050,Kanuri,1803,the wood,1-43,kə̀ská,,,7310185636419104,5. no evidence for borrowing,0.0,unanalyzable,1.0,Kanuri only,None,Kanuri only,,,,"Tubu    idi     h.Lukas 1953 Tubu:,     akke   .Lukas 1953 Tubu:",,,,,,,,,,,,,,,,
23227,cent2050,Kanuri,2125,the stone or rock,1-44,kâu,,,7310185687267415,5. no evidence for borrowing,0.0,unanalyzable,1.0,West Saharan (including Teda-Daza),None,West Saharan (including Teda-Daza),,,,,,,,,,,,,,,,,,,,
23228,cent2050,Kanuri,6,the earthquake,1-45,cə́dí lólójì,,,73101856544582526,5. no evidence for borrowing,0.0,analyzable phrasal,0.5,Kanuri only,None,Kanuri only,,,,,,,,cə́dí lólójì [earth it.has.trembled],,,,,,,,,,,,
23229,cent2050,Kanuri,1732,the sky,1-51,sàmî,,,73101856113679342,1. clearly borrowed,1.0,unanalyzable,1.0,Pre-Modern Islamic,Arabic contact with Islam,Pre-Modern Islamic,,,,"*tAr+ (2)     Proto Nilosaharan Bender 2001
  Beria  sai     Tubu  asken,  sai  LeCoeur 1956 Teda Daza:_tda",,Insertion,,,,2. Intermediate,,,,,,,,,Present in pre-contact environment,
23230,cent2050,Kanuri,1343,the sun,1-52,kə́ngâl,,,73101856565671824,5. no evidence for borrowing,0.0,unanalyzable,1.0,Kanuri only,None,Kanuri only,,,,,,,,,,,,,,,,,,,,
23231,cent2050,Kanuri,1313,the moon,1-53,kə́mbàl,,,73101856274352138,5. no evidence for borrowing,0.0,unanalyzable,1.0,Kanuri only,None,Kanuri only,,,,,,,,,,,,,,,,,,,,
23232,cent2050,Kanuri,1313,the moon,1-53,kə̀ndáwù,,,73101856518558133,5. no evidence for borrowing,0.0,unanalyzable,1.0,West Saharan (including Teda-Daza),None,West Saharan (including Teda-Daza),,,,,,,,,,,,,,,,,,,,
23233,cent2050,Kanuri,1430,the star,1-54,shílówù,,,73101856906181991,5. no evidence for borrowing,0.0,unanalyzable,1.0,Kanuri only,None,Kanuri only,,,,,,,,,,,,,,,,,,,,
23234,cent2050,Kanuri,1654,the lightning,1-55,rádə̀,,,73101856578932828,2. probably borrowed,0.75,unanalyzable,1.0,Pre-Modern Islamic,Arabic cultural contact,Pre-Modern Islamic,,,,"Teda: yumor, kaygyle",,Insertion,,,,,,,,,,,,,Present only since contact,
23235,cent2050,Kanuri,1150,the thunder,1-56,kégə́rà ngə̀rjî,,,73101856376003559,5. no evidence for borrowing,0.0,unanalyzable,1.0,Kanuri only,None,Kanuri only,,,,cf arabic ra’d = thunder,,,,,,,,,,,,,,,,
23236,cent2050,Kanuri,2007,the bolt of lightning,1-57,rádə̀,,,73101856578932828,2. probably borrowed,0.75,unanalyzable,1.0,Pre-Modern Islamic,Arabic cultural contact,Pre-Modern Islamic,,,,"Teda: yumor, kaygyle",,Insertion,,,,,,,,,,,,,Present only since contact,
23237,cent2050,Kanuri,858,the storm,1-58,kàrwàcìmé,,,73101856558747014,5. no evidence for borrowing,0.0,analyzable compound,0.5,Kanuri only,None,Kanuri only,,,,"Beria   efi mara litt. vent rouge,",,,,kàrwà-cìmé [wind-red],,,,,,,,,,,,
23238,cent2050,Kanuri,1733,the rainbow,1-59,kə̀mármà,,,73101856422851447,5. no evidence for borrowing,0.0,unanalyzable,1.0,Kanuri only,None,Kanuri only,,,,,,,,,,,,,,,,,,,,
23239,cent2050,Kanuri,630,the light,1-61,nûr,,,73101856471349784,1. clearly borrowed,1.0,unanalyzable,1.0,Pre-Modern Islamic,None,Pre-Modern Islamic,,,,,,Insertion,,,,1. Highly integrated,,,,,,,,,Present in pre-contact environment,
23240,cent2050,Kanuri,630,the light,1-61,kánnú,,,73101856705544580,5. no evidence for borrowing,0.0,unanalyzable,1.0,West Saharan (including Teda-Daza),None,West Saharan (including Teda-Daza),,,,wuni Teda,,,,,,,,,,,,,,,,
23241,cent2050,Kanuri,11,the darkness,1-62,nə̀kə̀lmə́skə̀,,,73101856384262586,5. no evidence for borrowing,0.0,unanalyzable,1.0,Kanuri only,None,Kanuri only,,,,"<*kil[e]m-  (E) ""be dark   Stolbova Proto Afroasiatic 1996",,,,,,,,,,,,,,,,
23242,cent2050,Kanuri,11,the darkness,1-62,nə̀mcə́lə́m,,,73101856528933562,5. no evidence for borrowing,0.0,analyzable derived,0.5,Kanuri only,None,Kanuri only,,,,"<*kil[e]m-  (E) ""be dark   Stolbova Proto Afroasiatic 1996",,,,nə̀m-cə́lə́m  [state.of.being-black],,,,,,,,,,,,
23243,cent2050,Kanuri,1388,the shade or shadow,1-63,kàùdí,,,73101856776171299,5. no evidence for borrowing,0.0,unanalyzable,1.0,Kanuri only,None,Kanuri only,,,,,,,,,,,,,,,,,,,,
23244,cent2050,Kanuri,1388,the shade or shadow,1-63,kàfíà,,,73101856349236224,5. no evidence for borrowing,0.0,unanalyzable,1.0,Kanuri only,None,Kanuri only,,,,,,,,,,,,,,,,,,,,
23245,cent2050,Kanuri,1977,the dew,1-64,kùlóngù,,,73101856712908651,5. no evidence for borrowing,0.0,unanalyzable,1.0,West Saharan (including Teda-Daza),None,West Saharan (including Teda-Daza),,,,Tubu kulonku,,,,,,,,,,,,,,,,
23246,cent2050,Kanuri,27,the air,1-71,kàsâm,,,73101856504437254,5. no evidence for borrowing,0.0,unanalyzable,1.0,Kanuri only,None,Kanuri only,,,,,,,,,,,,,,,,,,,,
23247,cent2050,Kanuri,960,the wind,1-72,kàrwâ,,,73101856205223918,5. no evidence for borrowing,0.0,unanalyzable,1.0,West Saharan (including Teda-Daza),None,West Saharan (including Teda-Daza),,,,Tubu awono     arei     weru,,,,,,,,,,,,,,,,
23248,cent2050,Kanuri,1489,the cloud,1-73,fówó,,,73101856180564727,5. no evidence for borrowing,0.0,unanalyzable,1.0,Kanuri only,None,Kanuri only,,,,*gui   (2)    Proto Nilosaharan Bender 2001   bogu h.Lukas 1953 Tubu:,Yerwa fogE,,,,,,,,,,,,,,,
23249,cent2050,Kanuri,249,the fog,1-74,bàntə̀gə̀né,,,73101856992395891,5. no evidence for borrowing,0.0,unanalyzable,1.0,Kanuri only,None,Kanuri only,,,,,,,,,,,,,,,,,,,,
23250,cent2050,Kanuri,658,the rain,1-75,də̀lágə̀,,,7310185652590414,5. no evidence for borrowing,0.0,unanalyzable,1.0,Kanuri only,None,Kanuri only,,,,,,,,,,,,,,,,,,,,
23251,cent2050,Kanuri,658,the rain,1-75,njî sámìbè,,,73101856977247455,5. no evidence for borrowing,0.0,analyzable compound,0.5,Kanuri only,None,Kanuri only,njî  sámìbè,,,,,,,njî  sámì-bè   water rain-of],,,,,,,,,,,,
23252,cent2050,Kanuri,784,the snow,1-76,máfì,,,73101856672306652,5. no evidence for borrowing,0.0,unanalyzable,1.0,Kanuri only,None,Kanuri only,,,,,,,,,,,,,,,,,,,,
23253,cent2050,Kanuri,617,the ice,1-77,máfì,,,73101856672306652,5. no evidence for borrowing,0.0,unanalyzable,1.0,Kanuri only,None,Kanuri only,,,,,,,,,,,,,,,,,,,,
23255,cent2050,Kanuri,952,the weather,1-78,dùnyâ,,,73101856345991594,1. clearly borrowed,1.0,unanalyzable,1.0,Pre-Modern Islamic,Arabic contact with Islam,Pre-Modern Islamic,,,,,,Insertion,,,,1. Highly integrated,,,,,,,,,Present in pre-contact environment,
23256,cent2050,Kanuri,221,the fire,1-81,kánnú,,,73101856705544580,5. no evidence for borrowing,0.0,unanalyzable,1.0,West Saharan (including Teda-Daza),None,West Saharan (including Teda-Daza),,,,wuni Teda,,,,,,,,,,,,,,,,
23257,cent2050,Kanuri,889,the flame,1-82,kánnú cámbî,,,73101856898256192,5. no evidence for borrowing,0.0,semi-analyzable,0.75,Kanuri only,None,Kanuri only,,,,,,,,kannu cambi  [fire  it.has.given.birth],,,,,,,,,,,,
23258,cent2050,Kanuri,889,the flame,1-82,tə́làm kánnúbè,,,73101856745821240,5. no evidence for borrowing,0.0,analyzable compound,0.5,Kanuri only,None,Kanuri only,,,,,,,,tə́làm kánnú-bè   [tongue fire-of],,,,,,,,,,,,
23259,cent2050,Kanuri,778,the smoke,1-83,kàngê,,,7310185642734165,5. no evidence for borrowing,0.0,unanalyzable,1.0,Saharan (including Beria),None,Saharan (including Beria),,,,"*Dud+ (2) *Tul+ (2) Proto Nilosaharan Bender 2001, ganju Beria",kànjê  or kàngê,,,,,,,,,,,,,,,
23261,cent2050,Kanuri,646,the ash,1-84,búgə́,,,73101856953913290,5. no evidence for borrowing,0.0,unanalyzable,1.0,Saharan (including Beria),None,Saharan (including Beria),,,,**bo/an (1) Proto Nilosaharan Bender 2001,Yerwa búú,,,,,,,,,,,,,,,
23262,cent2050,Kanuri,67,the embers,1-841,kùndúwâl,,,73101856743085519,4. very little evidence for borrowing,0.25,unanalyzable,1.0,Kanuri only,None,Kanuri only,,,,,unusual sound shape,,,,,,,,,,,,,,,
23263,cent2050,Kanuri,141,to burn(1),1-851,máltə́,,,73101856339656886,5. no evidence for borrowing,0.0,analyzable derived,0.5,West Saharan (including Teda-Daza),None,West Saharan (including Teda-Daza),,,,,,,,mál-tə́  [burn-VN],,,,,,,,,,,,
23264,cent2050,Kanuri,1428,to burn(2),1-852,máltə́,,,73101856339656886,5. no evidence for borrowing,0.0,analyzable derived,0.5,West Saharan (including Teda-Daza),None,West Saharan (including Teda-Daza),,,,,,,,mál-tə́  [burn-VN],,,,,,,,,,,,
