ID,Language_ID,Language_name,Parameter_ID,Parameter_name,WOLD_Meaning_ID,Value,Source,Comment,Word_ID,Borrowed,Borrowed_score,Analyzability,Simplicity_score,age,contact_situation,age_label,borrowed_base,calqued,colonial_word,comment_on_borrowed,comment_on_word_form,effect,etymological_note,gloss,grammatical_info,integration,lexical_stratum,loan_history,numeric_frequency,original_script,other_comments,reference,register,relative_frequency,salience,word_source
44904,yaku1245,Sakha,965,the world,1-1,aːn doydu,,,71312352264579269,5. no evidence for borrowing,0.0,analyzable compound,0.5,after 13th/14th century,None,after 13th/14th century,"doydu was copied from Buryat, cf. doydu ‘country’",,,,,,,a:n doydu [beginning country],,,,,,,,,,,,
44905,yaku1245,Sakha,626,the land,1-21,sir,,,71312353241788241,5. no evidence for borrowing,0.0,unanalyzable,1.0,Proto-Turkic,None,Proto-Turkic,,,,,,,,,,,,,,,,,,,,
44906,yaku1245,Sakha,1228,the soil,1-212,buor,,,71312352328860609,5. no evidence for borrowing,0.0,unanalyzable,1.0,Proto-Turkic,None,Proto-Turkic,,,,,,,,,,,,,,,,,,,,
44907,yaku1245,Sakha,2,the dust,1-213,bɨːl,,,713123526465803,1. clearly borrowed,1.0,unanalyzable,1.0,Pre-Soviet Russian,"Russian traders, tribute collectors, government officials",Pre-Soviet Russian,,,,,,Coexistence,,,,,,,,,"Initially had meaning of dust incurred when measuring grain, while buor ‘soil’ also had meaning of ‘dust’.",Pekarskij 1958 [1907-1930]: 607,,,Present in pre-contact environment,
44908,yaku1245,Sakha,2,the dust,1-213,buor,,,71312352328860609,5. no evidence for borrowing,0.0,unanalyzable,1.0,Proto-Turkic,None,Proto-Turkic,,,,,,,,,,,,,,,,,,,,
44909,yaku1245,Sakha,640,the mud,1-214,badaraːn,,,7131235299858927,5. no evidence for borrowing,0.0,unanalyzable,1.0,Proto-Turkic,None,Proto-Turkic,,,,,Borrowed into Siberian dialects of Russian (Anikin 2000: 107).,,,,,,,,,,,,,,,
44910,yaku1245,Sakha,640,the mud,1-214,bɨrɨː,,,71312352929029130,2. probably borrowed,0.75,unanalyzable,1.0,Mongol Empire,Mongol dominance in Eurasia,Mongol Empire,,,,,,Coexistence,,,,,,,,,,"Kałużyński (1995 [1962]): 248, Lessing 1995: 137a",Formal,3. Not common,Present in pre-contact environment,
44911,yaku1245,Sakha,671,the sand,1-215,kumaχ,,,71312352820054462,5. no evidence for borrowing,0.0,unanalyzable,1.0,Proto-Turkic,None,Proto-Turkic,,,,,,,,,,,,,,,,,,,,
44912,yaku1245,Sakha,2118,the mountain or hill,1-22,χaya,,,71312352714284158,4. very little evidence for borrowing,0.25,unanalyzable,1.0,Before 13th century,None,Before 13th century,,,,,,Coexistence,,,,,,,,,"ESTJ 1997: 198f claims that xaya in Sakha is inherited; however, Scerbak 1997: 174 reconstructs Proto-Turkic *qaða, which in Sakha should give xata. So it might be an early copy from a Turkic language.",,,,Present in pre-contact environment,
44913,yaku1245,Sakha,2118,the mountain or hill,1-22,mɨraːn,,,71312352933354702,3. perhaps borrowed,0.5,unanalyzable,1.0,after 13th/14th century,Sakha-Tungusic contact after migration north,after 13th/14th century,,,,,,Coexistence,,,,,,,,,"Formally, mɨraːn could well be copied from Evenki, especially from biraγan, since word-initial labial consonants are often in free variation (e.g. buːs ~ muːs ‘ice’), and intervocalic voiced velar consonants elide frequently (e.g. go-FUT.1SG bar-ɨaγɨm ~ bar-ɨam). There is an obvious problem with the semantics of this proposed loanwords; this, however, is smaller than it might appear, since the riverbanks of rivers in Yakutia are often very steep and look like a row of hills - this might therefore be a form of metonymy.","Cincius 1975: 84a, own data",,,Present in pre-contact environment,
44914,yaku1245,Sakha,2118,the mountain or hill,1-22,sɨːr (1),,,71312352223714614,5. no evidence for borrowing,0.0,unanalyzable,1.0,Proto-Turkic,None,Proto-Turkic,,,,,,,,,,,,,,,,,,,,
44915,yaku1245,Sakha,618,the cliff or precipice,1-222,χaya,,,71312352714284158,4. very little evidence for borrowing,0.25,unanalyzable,1.0,Before 13th century,None,Before 13th century,,,,,,Coexistence,,,,,,,,,"ESTJ 1997: 198f claims that xaya in Sakha is inherited; however, Scerbak 1997: 174 reconstructs Proto-Turkic *qaða, which in Sakha should give xata. So it might be an early copy from a Turkic language.",,,,Present in pre-contact environment,
44916,yaku1245,Sakha,618,the cliff or precipice,1-222,sɨːr (1),,,71312352223714614,5. no evidence for borrowing,0.0,unanalyzable,1.0,Proto-Turkic,None,Proto-Turkic,,,,,,,,,,,,,,,,,,,,
44917,yaku1245,Sakha,652,the plain,1-23,χonuː,,,7131235268157009,5. no evidence for borrowing,0.0,unanalyzable,1.0,No information,None,No information,,,,,This might be derived from the inherited verb χon ‘stay overnight’; in Kazakh qonu has the meaning of ‘place of overnight stay’.,,,,,,,,,,,,,,,
44918,yaku1245,Sakha,652,the plain,1-23,sɨhɨː,,,71312352156316276,5. no evidence for borrowing,0.0,unanalyzable,1.0,Proto-Turkic,None,Proto-Turkic,,,,,,,,,,,,,,,,,,,,
44919,yaku1245,Sakha,921,the valley,1-24,χočo,,,71312352624266777,1. clearly borrowed,1.0,unanalyzable,1.0,after 13th/14th century,Sakha-Tungusic contact after migration north,after 13th/14th century,,,,,,Replacement,,,,,,,,,,"Cincius 1975: 419b, Romanova et al. 1975: 158",,,Present in pre-contact environment,
