ID,Language_ID,Language_name,Parameter_ID,Parameter_name,WOLD_Meaning_ID,Value,Source,Comment,Word_ID,Borrowed,Borrowed_score,Analyzability,Simplicity_score,age,contact_situation,age_label,borrowed_base,calqued,colonial_word,comment_on_borrowed,comment_on_word_form,effect,etymological_note,gloss,grammatical_info,integration,lexical_stratum,loan_history,numeric_frequency,original_script,other_comments,reference,register,relative_frequency,salience,word_source
47780,west2376,Selice Romani,965,the world,1-1,világo,,,75101356629862098,1. clearly borrowed,1.0,unanalyzable,1.0,Hungarian L2,Hungarian bilingualism,Hungarian L2,,,,,,Replacement,,,"noun, masculine",2. Intermediate,,,,,,own data,,,Present in pre-contact environment,
47781,west2376,Selice Romani,626,the land,1-21,phú,,,75101356356993989,5. no evidence for borrowing,0.0,unanalyzable,1.0,Proto-Indo-Iranian,None,Proto-Indo-Iranian,,3. Probably calqued,,,plural phuvja ‘field(s)’,,,,"noun, feminine; oblique stem phuv-ja-",,,,,,"calque: The meanings ‘earth, land’ appear to be the original ones, reconstructable for Early Romani. The meanings ‘field’ and ‘clay’ appear to be calqued on Hungarian föld ‘earth, land, field’, colloquially also ‘clay’.",,,,,
47782,west2376,Selice Romani,1228,the soil,1-212,phú,,,75101356356993989,5. no evidence for borrowing,0.0,unanalyzable,1.0,Proto-Indo-Iranian,None,Proto-Indo-Iranian,,3. Probably calqued,,,plural phuvja ‘field(s)’,,,,"noun, feminine; oblique stem phuv-ja-",,,,,,"calque: The meanings ‘earth, land’ appear to be the original ones, reconstructable for Early Romani. The meanings ‘field’ and ‘clay’ appear to be calqued on Hungarian föld ‘earth, land, field’, colloquially also ‘clay’.",,,,,
47783,west2376,Selice Romani,2,the dust,1-213,praho,,,75101356503465252,1. clearly borrowed,1.0,unanalyzable,1.0,South Slavic L2,South Slavic bilingualism,South Slavic L2,,,,,,No information,,,"noun, masculine",2. Intermediate,,,,,Contrast: Macedonian прав.,Boretzky & Igla 1994: 223: Slavic; Mānušs et al. 1997: 103: South Slavic; Vekerdi 2000: 135: Serbian,,,No information,
47784,west2376,Selice Romani,640,the mud,1-214,čik,,,75101356536035680,2. probably borrowed,0.75,unanalyzable,1.0,Old Indo-Aryan,Shift to Indo-Aryan,Old Indo-Aryan,,,,,,No information,,,"noun, feminine",1. Highly integrated,,,,,,Turner 1962–1966: 259,,,No information,
47785,west2376,Selice Romani,671,the sand,1-215,póši,,,75101356993183101,5. no evidence for borrowing,0.0,unanalyzable,1.0,Old Indo-Aryan,None,Old Indo-Aryan,,,,,,,,,"noun, feminine",,,,,,,,,,,
47786,west2376,Selice Romani,2118,the mountain or hill,1-22,heďo,,,75101356569043968,1. clearly borrowed,1.0,unanalyzable,1.0,Hungarian L2,Hungarian bilingualism,Hungarian L2,,,,,,No information,,,"noun, masculine",2. Intermediate,,,,,,own data,,,No information,
47787,west2376,Selice Romani,2118,the mountain or hill,1-22,dombo,,,75101356146375003,1. clearly borrowed,1.0,unanalyzable,1.0,Hungarian L2,Hungarian bilingualism,Hungarian L2,,,,,,No information,,,"noun, masculine",2. Intermediate,,,,,,Vekerdi 2000: 56,,,No information,
47788,west2376,Selice Romani,652,the plain,1-23,igeňeššígo,,,75101356722146893,1. clearly borrowed,1.0,semi-analyzable,0.75,Hungarian L2,Hungarian bilingualism,Hungarian L2,,,,,,No information,,,"noun, masculine",2. Intermediate,,,,,The Hungarian source form is dialectal (confirmed); cf. standard Hungarian egyenesség ‘directness; rectitude’.,own data,,,No information,
47789,west2376,Selice Romani,622,the island,1-25,sigeto,,,75101356349380029,1. clearly borrowed,1.0,unanalyzable,1.0,Hungarian L2,Hungarian bilingualism,Hungarian L2,,,,,,No information,,,"noun, masculine",2. Intermediate,,,,,,own data,,,No information,
