ID,Language_ID,Language_name,Parameter_ID,Parameter_name,WOLD_Meaning_ID,Value,Source,Comment,Word_ID,Borrowed,Borrowed_score,Analyzability,Simplicity_score,age,contact_situation,age_label,borrowed_base,calqued,colonial_word,comment_on_borrowed,comment_on_word_form,effect,etymological_note,gloss,grammatical_info,integration,lexical_stratum,loan_history,numeric_frequency,original_script,other_comments,reference,register,relative_frequency,salience,word_source
9638,guri1247,Gurindji,626,the land,1-21,ngurra,,,75241737919907895,5. no evidence for borrowing,0.0,unanalyzable,1.0,No information,None,No information,,,,w,"Proto Ngumpin-Yapa and protoPama-Nyungan *ngurra ‘camp, place’",,,,,,,,,,,,,,,
9639,guri1247,Gurindji,1228,the soil,1-212,janja,,,75241736806267206,4. very little evidence for borrowing,0.25,unanalyzable,1.0,No information,None,No information,,,,,"Jaru janja ‘sand, ground’",,,,,,,,,,,,,,,
9640,guri1247,Gurindji,2,the dust,1-213,jurtu,,,7524173649754139,2. probably borrowed,0.75,unanalyzable,1.0,Early Gurindji,Jaru contact,Early Gurindji,,,,Reverse change borrowing from southwest: rt unlenited; Warlpiri jurdu; ?Proto Pama-Nyungan *jurtu,,Replacement,,,,,,,,,,,,,Present in pre-contact environment,
9641,guri1247,Gurindji,640,the mud,1-214,kurlwa,,,75241736563795787,2. probably borrowed,0.75,unanalyzable,1.0,Proto Eastern Ngumpin (Lenition),Jaminjung contact,Proto Eastern Ngumpin (Lenition),,,,b>w is regular but final n loss odd.,,Coexistence,,,,,,,,,Semantic change - ‘ground’ word already exists,,,,Present in pre-contact environment,
9642,guri1247,Gurindji,671,the sand,1-215,warrayarl,,,75241736819496283,5. no evidence for borrowing,0.0,unanalyzable,1.0,No information,None,No information,,,,,"Jaru, Walmajarri walyarra connected? (methathesis?) - probably inherited",,,,,,,,,,,,,,,
9643,guri1247,Gurindji,2118,the mountain or hill,1-22,ngarlaka,,,75241736771118456,2. probably borrowed,0.75,unanalyzable,1.0,Proto-Victoria river Eastern Ngumpin,None,Proto-Victoria river Eastern Ngumpin,,,,Ngaliwurru gulaga ‘head’ gu- and nga- could be old prefixes cf. Jaru langka; post lenition,"also walu’head, hill’ inherited",,,,,,,,,,,,,,,
9644,guri1247,Gurindji,618,the cliff or precipice,1-222,warranginy,,,75241736713573075,2. probably borrowed,0.75,unanalyzable,1.0,Proto Eastern Ngumpin (Lenition),Jaminjung contact,Proto Eastern Ngumpin (Lenition),,,,"Wardaman warranganyin ‘high bank, precipice’ cf. also Ngardi wararra ‘steep’; no evidence if pre- or post-lenition; vowel change a>i  could be diagnostic of age (not worked out yet)",,No information,,,,,,,,,,,,,Present in pre-contact environment,
9645,guri1247,Gurindji,652,the plain,1-23,palangarri,,,75241736658498326,1. clearly borrowed,1.0,semi-analyzable,0.75,Proto-Victoria river Eastern Ngumpin,Jaminjung contact,Proto-Victoria river Eastern Ngumpin,,,,Adapted to instant coffee as similar in texture and  colour to blacksoil from 1950’s.,,Insertion,,,,,,,,,"pala loan +-ngarri derivational suffix not in Gurindji or Jaminjung, but found in Jarragan languages . Blacksoil plain could be new to Gurindji if they came from south.",,,,Present in pre-contact environment,
9646,guri1247,Gurindji,921,the valley,1-24,talukurru,,,75241736137516899,2. probably borrowed,0.75,unanalyzable,1.0,Proto-Victoria river Eastern Ngumpin,Jaminjung contact,Proto-Victoria river Eastern Ngumpin,,,,"Post-lenition: k retained,",,Replacement,,,,,,,,,,,,,Present in pre-contact environment,
9647,guri1247,Gurindji,622,the island,1-25,lutju,,,75241736198384593,5. no evidence for borrowing,0.0,unanalyzable,1.0,No information,None,No information,,,,Etymology unclear.,,,,,,,,,,,rr>t change,,,,,
9648,guri1247,Gurindji,113,the shore,1-27,pirntiwirti,,,75241736418422021,5. no evidence for borrowing,0.0,analyzable derived,0.5,No information,None,No information,,,,,Warlpiri pintinyarra ‘bank of river’,,,reduplication of pirnti ‘side’,,,,,,,Nasal Coda Dissimilation rnt>rt,,,,,
