ID,Language_ID,Language_name,Parameter_ID,Parameter_name,WOLD_Meaning_ID,Value,Source,Comment,Word_ID,Borrowed,Borrowed_score,Analyzability,Simplicity_score,age,contact_situation,age_label,borrowed_base,calqued,colonial_word,comment_on_borrowed,comment_on_word_form,effect,etymological_note,gloss,grammatical_info,integration,lexical_stratum,loan_history,numeric_frequency,original_script,other_comments,reference,register,relative_frequency,salience,word_source
8475,gaww1239,Gawwada,965,the world,1-1,ʔalame,,,7129132920960551,1. clearly borrowed,1.0,unanalyzable,1.0,20th century,20th contact within the Ethiopian state,20th century,,,,,,Insertion,,,,,,,,,,Leslau (1976: 532),,,Present only since contact,
8476,gaww1239,Gawwada,626,the land,1-21,piye,,,7129132599530969,4. very little evidence for borrowing,0.25,unanalyzable,1.0,either after 16th century or Proto East Cushitic,Old contact with Oromo within southern Ethiopia,either after 16th century or Proto East Cushitic,,,,The root is widespread in East Cushitic.,,Replacement,,,,,,,,,"but cf. also PEC *biy- ‘earth; land, place’ (Sasse 1979: 45)",Gragg (1982: 52),,,Present in pre-contact environment,
8477,gaww1239,Gawwada,1228,the soil,1-212,piye,,,7129132599530969,4. very little evidence for borrowing,0.25,unanalyzable,1.0,either after 16th century or Proto East Cushitic,Old contact with Oromo within southern Ethiopia,either after 16th century or Proto East Cushitic,,,,The root is widespread in East Cushitic.,,Replacement,,,,,,,,,"but cf. also PEC *biy- ‘earth; land, place’ (Sasse 1979: 45)",Gragg (1982: 52),,,Present in pre-contact environment,
8478,gaww1239,Gawwada,2,the dust,1-213,tullufo,,,712913262666872,5. no evidence for borrowing,0.0,unanalyzable,1.0,No information,None,No information,,,,,,,,,,,,,,,,,,,,
8479,gaww1239,Gawwada,640,the mud,1-214,tawle,,,71291326502381,5. no evidence for borrowing,0.0,unanalyzable,1.0,No information,None,No information,,,,,,,,,,,,,,,,,,,,
8480,gaww1239,Gawwada,640,the mud,1-214,coqqollo,,,76131113805800728,5. no evidence for borrowing,0.0,unanalyzable,1.0,No information,None,No information,,,,,,,,,,,,,,,cf. PEC *d’1ookk’- (Sasse 1979: 30),,,,,
8481,gaww1239,Gawwada,671,the sand,1-215,tahakko,,,7129132950536202,3. perhaps borrowed,0.5,analyzable derived,0.5,No information,Longstanding mutual areal contact with Konso,No information,,,,,,No information,,tah-akko [sand-SG.M],,,,,,,,Black & Shako (1973: 151),,,Present in pre-contact environment,
8482,gaww1239,Gawwada,2118,the mountain or hill,1-22,ɠupo,,,7129132749642311,5. no evidence for borrowing,0.0,unanalyzable,1.0,No information,None,No information,,,,,,,,,,,,,,,,,,,,
8483,gaww1239,Gawwada,618,the cliff or precipice,1-222,polle,,,7129132861069446,5. no evidence for borrowing,0.0,unanalyzable,1.0,Proto-East Cushitic,None,Proto-East Cushitic,,,,,,,,,,,,,,,cf. PEC *bohl- ‘hole in the ground’ (Sasse 1979: 41)?,,,,,
8484,gaww1239,Gawwada,618,the cliff or precipice,1-222,ɠaɗo,,,7129132946176774,5. no evidence for borrowing,0.0,unanalyzable,1.0,No information,None,No information,,,,,,,,,,,,,,,,,,,,
8485,gaww1239,Gawwada,652,the plain,1-23,leʕakko,,,7129132274334250,5. no evidence for borrowing,0.0,analyzable derived,0.5,No information,None,No information,,,,,,,,leʕ-akko [plain-SG.M],,,,,,,,,,,,
8486,gaww1239,Gawwada,921,the valley,1-24,fokolho,,,7129132695534552,5. no evidence for borrowing,0.0,unanalyzable,1.0,No information,None,No information,,,,,,,,,,,,,,,,,,,,
8487,gaww1239,Gawwada,113,the shore,1-27,kolle pako,,,7129132763011125,5. no evidence for borrowing,0.0,analyzable compound,0.5,No information,None,No information,,,,,,,,river mouth,,,,,,,,,,,,
8488,gaww1239,Gawwada,113,the shore,1-27,paso pako,,,76131334164658219,5. no evidence for borrowing,0.0,analyzable compound,0.5,No information,None,No information,,,,,,,,lake mouth,,,,,,,,,,,,
