ID,Language_ID,Language_name,Parameter_ID,Parameter_name,WOLD_Meaning_ID,Value,Source,Comment,Word_ID,Borrowed,Borrowed_score,Analyzability,Simplicity_score,age,contact_situation,age_label,borrowed_base,calqued,colonial_word,comment_on_borrowed,comment_on_word_form,effect,etymological_note,gloss,grammatical_info,integration,lexical_stratum,loan_history,numeric_frequency,original_script,other_comments,reference,register,relative_frequency,salience,word_source
27517,lowe1385,Lower Sorbian,965,the world,1-1,swět,,,772134282987179,5. no evidence for borrowing,0.0,unanalyzable,1.0,Proto-Slavonic,None,Proto-Slavonic,,,,,,,,,,,,,,,,,General,,,
27518,lowe1385,Lower Sorbian,626,the land,1-21,land,,,7721342696087963,1. clearly borrowed,1.0,unanalyzable,1.0,Before 1700,Increasing Germanization,Before 1700,,,,,,No information,,,,,,,,,,Schuster-Šewc 1983-96:802; Sorbischer Sprachatlas 1965-96: 9/49,Colloquial,,Present in pre-contact environment,
27519,lowe1385,Lower Sorbian,626,the land,1-21,kraj,,,7721342764793474,2. probably borrowed,0.75,unanalyzable,1.0,Before 1850,Upper Sorbian as a model,Before 1850,,,,"Almost not known in Lower Sorbian dialects, but well known from Upper Sorbian; a regular Lower Sorbian word should have been: kšaj (*kr > kš)",,Coexistence,,,,,,,,,,Schuster-Šewc 1983-96: 661; Sorbischer Sprachatlas 1965-96: 9/48; Pohontsch 2002: 127f,Formal,,Present in pre-contact environment,
27520,lowe1385,Lower Sorbian,1228,the soil,1-212,zemja,,,7721342264487994,5. no evidence for borrowing,0.0,unanalyzable,1.0,Proto-Slavonic,None,Proto-Slavonic,,,,,,,,,,,,,,,"The loan word grunt (from German Grund) has rather the meaning: Grundstück, Grundbesitz",,General,,,
27521,lowe1385,Lower Sorbian,2,the dust,1-213,proch,,,7721342858409744,5. no evidence for borrowing,0.0,unanalyzable,1.0,Proto-Slavonic,None,Proto-Slavonic,,,,,,,,,,,,,,,,,General,,,
27522,lowe1385,Lower Sorbian,2,the dust,1-213,kuŕ,,,7721342827407634,5. no evidence for borrowing,0.0,unanalyzable,1.0,Proto-Slavonic,None,Proto-Slavonic,,,,,,,,,,,,,,,,,General,,,
27523,lowe1385,Lower Sorbian,640,the mud,1-214,para,,,7721342620043189,5. no evidence for borrowing,0.0,unanalyzable,1.0,Proto-Slavonic,None,Proto-Slavonic,,,,,,,,,,,,,,,,,General,,,
27524,lowe1385,Lower Sorbian,671,the sand,1-215,pěsk,,,7721342108338150,5. no evidence for borrowing,0.0,unanalyzable,1.0,Proto-Slavonic,None,Proto-Slavonic,,,,,,,,,,,,,,,,,General,,,
27525,lowe1385,Lower Sorbian,2118,the mountain or hill,1-22,góra,,,7721342100374952,5. no evidence for borrowing,0.0,unanalyzable,1.0,Proto-Slavonic,None,Proto-Slavonic,,,,,,,,,,,,,,,,,General,,,
27526,lowe1385,Lower Sorbian,618,the cliff or precipice,1-222,skała,,,772134216370755,5. no evidence for borrowing,0.0,unanalyzable,1.0,Proto-Slavonic,None,Proto-Slavonic,,,,,A regular word form is absent because there was no need for naming this meaning.,,,,,,,,,,,,General,,,
